subject,stim1,stim2,resp,rt,freq,type,procedure,trial,rem,fam,new,acc
19,sock.pict,FRAME,LowPicHighWord,572,High,NA,study,32,0,0,0,NA
19,scissors.pict,CORNER,LowPicHighWord,607,High,NA,study,33,0,0,0,NA
19,mushroom.pict,STAIR,LowPicLowWord,953,Low,NA,study,34,0,0,0,NA
19,bacon.pict,GROUND,LowPicHighWord,582,High,NA,study,35,0,0,0,NA
19,gloves.pict,BAYONET,LowPicLowWord,618,Low,NA,study,36,0,0,0,NA
19,cheese.pict,SQUARE,LowPicHighWord,608,High,NA,study,37,0,0,0,NA
19,cat.pict,CRUMB,HighPicLowWord,871,Low,NA,study,38,0,0,0,NA
19,duck.pict,POSTER,LowPicLowWord,587,Low,NA,study,39,0,0,0,NA
19,elephant.pict,MACHINE,LowPicHighWord,1716,High,NA,study,40,0,0,0,NA
19,pig.pict,NA,NEW,1145,High,old,test,41,0,0,1,0
19,iron.pict,NA,NEW,2067,High,old,test,42,0,0,1,0
19,cannon.pict,NA,NEW,880,NA,new,test,43,0,0,1,1
19,orange.pict,NA,REM,1188,High,old,test,44,1,0,0,1
19,scissors.pict,NA,REM,1093,High,old,test,45,1,0,0,1
19,bottle2.pict,NA,REM,848,High,old,test,46,1,0,0,1
19,car.pict,NA,REM,710,Low,old,test,47,1,0,0,1
19,computer.pict,NA,NEW,1452,Low,old,test,48,0,0,1,0
19,tiger.pict,NA,NEW,1258,NA,new,test,49,0,0,1,1
19,tomato.pict,NA,REM,992,Low,old,test,50,1,0,0,1
19,calculator.pict,NA,REM,864,High,old,test,51,1,0,0,1
19,guitar.pict,NA,REM,631,Low,old,test,52,1,0,0,1
19,raspberry.pict,NA,NEW,864,NA,new,test,53,0,0,1,1
19,briefcase.pict,NA,NEW,768,NA,new,test,54,0,0,1,1
19,cow.pict,NA,NEW,744,NA,new,test,55,0,0,1,1
19,bacon.pict,NA,REM,975,High,old,test,56,1,0,0,1
19,sheep.pict,NA,REM,732,Low,old,test,57,1,0,0,1
19,salad.pict,NA,NEW,964,Low,old,test,58,0,0,1,0
19,pumpkins.pict,NA,NEW,697,NA,new,test,59,0,0,1,1
19,lemon.pict,NA,REM,743,NA,new,test,60,1,0,0,0
19,pepper.pict,NA,NEW,757,NA,new,test,61,0,0,1,1
19,printer.pict,NA,FAM,2022,NA,new,test,62,0,1,0,0
19,cat.pict,NA,NEW,1688,Low,old,test,63,0,0,1,0
19,elephant.pict,NA,NEW,2046,High,old,test,64,0,0,1,0
19,binoculars.pict,NA,NEW,649,NA,new,test,65,0,0,1,1
19,butterfly.pict,NA,FAM,1749,Low,old,test,66,0,1,0,1
19,bike.pict,NA,NEW,823,NA,new,test,67,0,0,1,1
19,drum2.pict,NA,NEW,716,NA,new,test,68,0,0,1,1
19,avocado.pict,NA,NEW,850,NA,new,test,69,0,0,1,1
19,bowl.pict,NA,NEW,747,NA,new,test,70,0,0,1,1
19,skates.pict,NA,REM,845,High,old,test,71,1,0,0,1
19,pineapple.pict,NA,NEW,888,NA,new,test,72,0,0,1,1
19,bride.pict,NA,REM,914,High,old,test,73,1,0,0,1
19,refrigerator.pict,NA,REM,888,High,old,test,74,1,0,0,1
19,violin.pict,NA,NEW,1034,NA,new,test,75,0,0,1,1
19,muffin.pict,NA,NEW,825,Low,old,test,76,0,0,1,0
19,lion.pict,NA,REM,882,Low,old,test,77,1,0,0,1
19,boots.pict,NA,NEW,817,NA,new,test,78,0,0,1,1
19,duck.pict,NA,REM,1248,Low,old,test,79,1,0,0,1
19,basket.pict,NA,REM,842,High,old,test,80,1,0,0,1
19,chair2.pict,NA,NEW,723,High,old,test,81,0,0,1,0
19,watermelon.pict,NA,NEW,783,NA,new,test,82,0,0,1,1
19,mushroom.pict,NA,REM,632,Low,old,test,83,1,0,0,1
19,flower.pict,NA,NEW,684,NA,new,test,84,0,0,1,1
19,knife.pict,NA,NEW,682,NA,new,test,85,0,0,1,1
19,horse.pict,NA,NEW,613,NA,new,test,86,0,0,1,1
19,gloves.pict,NA,REM,734,Low,old,test,87,1,0,0,1
19,pot2.pict,NA,NEW,679,Low,old,test,88,0,0,1,0
19,flag4.pict,NA,NEW,649,NA,new,test,89,0,0,1,1
19,accordion.pict,NA,FAM,1215,NA,new,test,90,0,1,0,0
19,stereo.pict,NA,REM,840,Low,old,test,91,1,0,0,1
19,sock.pict,NA,REM,912,High,old,test,92,1,0,0,1
19,balloons.pict,NA,NEW,606,NA,new,test,93,0,0,1,1
19,zebra.pict,NA,REM,1074,High,old,test,94,1,0,0,1
19,egg.pict,NA,NEW,755,NA,new,test,95,0,0,1,1
19,spoon.pict,NA,REM,950,Low,old,test,96,1,0,0,1
19,cheese.pict,NA,REM,723,High,old,test,97,1,0,0,1
19,shoes.pict,NA,REM,936,Low,old,test,98,1,0,0,1
19,piano.pict,NA,NEW,683,NA,new,test,99,0,0,1,1
19,grill.pict,NA,REM,731,High,old,test,100,1,0,0,1
19,table.pict,NA,NEW,576,High,old,test,101,0,0,1,0
19,umbrella.pict,NA,NEW,735,NA,new,test,102,0,0,1,1
19,grapes.pict,NA,NEW,719,High,old,test,103,0,0,1,0
19,cup.pict,NA,NEW,640,NA,new,test,104,0,0,1,1
19,pencil.pict,NA,NEW,656,NA,new,test,105,0,0,1,1
19,stethoscope.pict,NA,NEW,636,NA,new,test,106,0,0,1,1
19,stove.pict,NA,NEW,754,High,old,test,107,0,0,1,0
19,apple.pict,NA,NEW,727,NA,new,test,108,0,0,1,1
19,camera.pict,NA,NEW,738,NA,new,test,109,0,0,1,1
19,keyboard.pict,NA,NEW,755,NA,new,test,110,0,0,1,1
19,dog.pict,NA,NEW,689,NA,new,test,111,0,0,1,1
19,basketball.pict,NA,NEW,1364,NA,new,test,112,0,0,1,1
19,corn.pict,NA,NEW,898,NA,new,test,113,0,0,1,1
19,strawberry2.pict,NA,FAM,1305,Low,old,test,114,0,1,0,1
19,baby.pict,NA,NEW,1164,NA,new,test,115,0,0,1,1
19,lighthouse.pict,NA,NEW,798,Low,old,test,116,0,0,1,0
19,owl.pict,NA,NEW,583,NA,new,test,117,0,0,1,1
19,squash.pict,NA,NEW,702,NA,new,test,118,0,0,1,1
19,earth.pict,NA,NEW,695,Low,old,test,119,0,0,1,0
19,dice.pict,NA,NEW,632,NA,new,test,120,0,0,1,1
20,earth.pict,CRUMB,HighPicLowWord,711,Low,NA,study,1,0,0,0,NA
20,calculator.pict,GROUND,LowPicHighWord,667,High,NA,study,2,0,0,0,NA
20,butterfly.pict,FAMILY,LowPicHighWord,500,High,NA,study,3,0,0,0,NA
20,table.pict,VALLEY,HighPicHighWord,796,High,NA,study,4,0,0,0,NA
20,avocado.pict,LETTER,HighPicHighWord,787,High,NA,study,5,0,0,0,NA
20,lion.pict,WHEEL,HighPicHighWord,503,High,NA,study,6,0,0,0,NA
20,chair2.pict,STRIPE,HighPicLowWord,917,Low,NA,study,7,0,0,0,NA
20,lighthouse.pict,BOULDER,LowPicLowWord,651,Low,NA,study,8,0,0,0,NA
20,duck.pict,FRAME,LowPicHighWord,598,High,NA,study,9,0,0,0,NA
20,knife.pict,RESIDUE,HighPicLowWord,734,Low,NA,study,10,0,0,0,NA
20,boots.pict,SMILE,HighPicHighWord,606,High,NA,study,11,0,0,0,NA
20,muffin.pict,AUDIENCE,LowPicHighWord,643,High,NA,study,12,0,0,0,NA
20,horse.pict,COLLEGE,HighPicHighWord,573,High,NA,study,13,0,0,0,NA
20,bowl.pict,FLOOR,HighPicHighWord,581,High,NA,study,14,0,0,0,NA
20,elephant.pict,STATION,LowPicHighWord,693,High,NA,study,15,0,0,0,NA
20,bottle2.pict,MIXER,HighPicLowWord,484,Low,NA,study,16,0,0,0,NA
20,stethoscope.pict,SINGER,LowPicLowWord,573,Low,NA,study,17,0,0,0,NA
20,grapes.pict,COLUMN,LowPicHighWord,881,High,NA,study,18,0,0,0,NA
20,drum2.pict,LEAFLET,HighPicLowWord,1868,Low,NA,study,19,0,0,0,NA
20,strawberry2.pict,LIBRARY,LowPicHighWord,543,High,NA,study,20,0,0,0,NA
20,owl.pict,NAPKIN,LowPicLowWord,857,Low,NA,study,21,0,0,0,NA
20,watermelon.pict,MUSIC,LowPicHighWord,502,High,NA,study,22,0,0,0,NA
20,lemon.pict,MINSTREL,HighPicLowWord,740,Low,NA,study,23,0,0,0,NA
20,computer.pict,MORNING,HighPicHighWord,584,High,NA,study,24,0,0,0,NA
20,cat.pict,MOUTH,HighPicHighWord,571,High,NA,study,25,0,0,0,NA
20,cheese.pict,SPIKE,LowPicLowWord,617,Low,NA,study,26,0,0,0,NA
20,zebra.pict,RACKET,LowPicLowWord,595,Low,NA,study,27,0,0,0,NA
20,corn.pict,CHIEF,HighPicHighWord,723,High,NA,study,28,0,0,0,NA
20,bacon.pict,MONKEY,LowPicLowWord,688,Low,NA,study,29,0,0,0,NA
20,bride.pict,SCHOOL,HighPicHighWord,649,High,NA,study,30,0,0,0,NA
20,binoculars.pict,KNUCKLE,LowPicLowWord,622,Low,NA,study,31,0,0,0,NA
20,basket.pict,BOUQUET,HighPicLowWord,747,Low,NA,study,32,0,0,0,NA
20,cannon.pict,CARAVAN,LowPicLowWord,1257,Low,NA,study,33,0,0,0,NA
20,violin.pict,TWEED,HighPicLowWord,658,Low,NA,study,34,0,0,0,NA
20,pumpkins.pict,VAULT,LowPicLowWord,711,Low,NA,study,35,0,0,0,NA
20,sock.pict,MAPLE,LowPicLowWord,515,Low,NA,study,36,0,0,0,NA
20,pencil.pict,BANKER,HighPicLowWord,540,Low,NA,study,37,0,0,0,NA
20,stove.pict,HARNESS,HighPicLowWord,628,Low,NA,study,38,0,0,0,NA
20,raspberry.pict,SQUARE,LowPicHighWord,614,High,NA,study,39,0,0,0,NA
20,balloons.pict,SHOULDER,LowPicHighWord,529,High,NA,study,40,0,0,0,NA
20,watermelon.pict,NA,REM,1213,High,old,test,41,1,0,0,1
20,egg.pict,NA,NEW,1088,NA,new,test,42,0,0,1,1
20,muffin.pict,NA,REM,1164,High,old,test,43,1,0,0,1
20,pepper.pict,NA,NEW,958,NA,new,test,44,0,0,1,1
20,sheep.pict,NA,NEW,948,NA,new,test,45,0,0,1,1
20,binoculars.pict,NA,NEW,1157,Low,old,test,46,0,0,1,0
20,squash.pict,NA,NEW,706,NA,new,test,47,0,0,1,1
20,pencil.pict,NA,NEW,893,Low,old,test,48,0,0,1,0
20,tomato.pict,NA,NEW,902,NA,new,test,49,0,0,1,1
20,lion.pict,NA,FAM,1573,High,old,test,50,0,1,0,1
20,computer.pict,NA,NEW,794,High,old,test,51,0,0,1,0
20,elephant.pict,NA,REM,1907,High,old,test,52,1,0,0,1
20,owl.pict,NA,NEW,719,Low,old,test,53,0,0,1,0
20,balloons.pict,NA,NEW,574,High,old,test,54,0,0,1,0
20,cannon.pict,NA,FAM,1245,Low,old,test,55,0,1,0,1
20,bottle2.pict,NA,REM,1086,Low,old,test,56,1,0,0,1
20,avocado.pict,NA,FAM,1720,High,old,test,57,0,1,0,1
20,stereo.pict,NA,NEW,553,NA,new,test,58,0,0,1,1
20,bacon.pict,NA,NEW,698,Low,old,test,59,0,0,1,0
20,basket.pict,NA,FAM,936,Low,old,test,60,0,1,0,1
20,gloves.pict,NA,NEW,785,NA,new,test,61,0,0,1,1
20,mushroom.pict,NA,FAM,1249,NA,new,test,62,0,1,0,0
20,accordion.pict,NA,NEW,519,NA,new,test,63,0,0,1,1
20,lighthouse.pict,NA,FAM,1025,Low,old,test,64,0,1,0,1
20,iron.pict,NA,NEW,539,NA,new,test,65,0,0,1,1
20,pumpkins.pict,NA,NEW,690,Low,old,test,66,0,0,1,0
20,sock.pict,NA,FAM,1222,Low,old,test,67,0,1,0,1
20,chair2.pict,NA,FAM,1526,Low,old,test,68,0,1,0,1
20,piano.pict,NA,NEW,550,NA,new,test,69,0,0,1,1
20,pot2.pict,NA,NEW,871,NA,new,test,70,0,0,1,1
20,bike.pict,NA,NEW,583,NA,new,test,71,0,0,1,1
20,pineapple.pict,NA,FAM,1532,NA,new,test,72,0,1,0,0
20,flower.pict,NA,NEW,555,NA,new,test,73,0,0,1,1
20,cat.pict,NA,REM,945,High,old,test,74,1,0,0,1
20,salad.pict,NA,NEW,630,NA,new,test,75,0,0,1,1
20,basketball.pict,NA,NEW,620,NA,new,test,76,0,0,1,1
20,camera.pict,NA,FAM,913,NA,new,test,77,0,1,0,0
20,umbrella.pict,NA,FAM,1878,NA,new,test,78,0,1,0,0
20,drum2.pict,NA,NEW,1265,Low,old,test,79,0,0,1,0
20,car.pict,NA,NEW,642,NA,new,test,80,0,0,1,1
20,flag4.pict,NA,NEW,556,NA,new,test,81,0,0,1,1
20,corn.pict,NA,NEW,1209,High,old,test,82,0,0,1,0
20,bride.pict,NA,FAM,643,High,old,test,83,0,1,0,1
20,printer.pict,NA,NEW,671,NA,new,test,84,0,0,1,1
20,scissors.pict,NA,NEW,662,NA,new,test,85,0,0,1,1
20,dog.pict,NA,NEW,876,NA,new,test,86,0,0,1,1
20,briefcase.pict,NA,NEW,856,NA,new,test,87,0,0,1,1
20,orange.pict,NA,FAM,1611,NA,new,test,88,0,1,0,0
20,grapes.pict,NA,NEW,641,High,old,test,89,0,0,1,0
20,boots.pict,NA,REM,941,High,old,test,90,1,0,0,1
20,stove.pict,NA,NEW,659,Low,old,test,91,0,0,1,0
20,skates.pict,NA,NEW,767,NA,new,test,92,0,0,1,1
20,lemon.pict,NA,NEW,657,Low,old,test,93,0,0,1,0
20,stethoscope.pict,NA,NEW,625,Low,old,test,94,0,0,1,0
20,duck.pict,NA,NEW,621,High,old,test,95,0,0,1,0
20,guitar.pict,NA,NEW,541,NA,new,test,96,0,0,1,1
20,tiger.pict,NA,NEW,619,NA,new,test,97,0,0,1,1
20,zebra.pict,NA,FAM,1314,Low,old,test,98,0,1,0,1
20,baby.pict,NA,NEW,583,NA,new,test,99,0,0,1,1
20,shoes.pict,NA,NEW,765,NA,new,test,100,0,0,1,1
20,butterfly.pict,NA,REM,748,High,old,test,101,1,0,0,1
20,calculator.pict,NA,NEW,606,High,old,test,102,0,0,1,0
20,horse.pict,NA,REM,942,High,old,test,103,1,0,0,1
20,strawberry2.pict,NA,FAM,2445,High,old,test,104,0,1,0,1
20,table.pict,NA,NEW,667,High,old,test,105,0,0,1,0
20,grill.pict,NA,NEW,754,NA,new,test,106,0,0,1,1
20,bowl.pict,NA,REM,967,High,old,test,107,1,0,0,1
20,apple.pict,NA,NEW,632,NA,new,test,108,0,0,1,1
20,dice.pict,NA,NEW,595,NA,new,test,109,0,0,1,1
20,violin.pict,NA,NEW,731,Low,old,test,110,0,0,1,0
20,pig.pict,NA,NEW,644,NA,new,test,111,0,0,1,1
20,cup.pict,NA,NEW,1053,NA,new,test,112,0,0,1,1
20,cheese.pict,NA,NEW,604,Low,old,test,113,0,0,1,0
20,keyboard.pict,NA,NEW,623,NA,new,test,114,0,0,1,1
20,cow.pict,NA,NEW,703,NA,new,test,115,0,0,1,1
20,knife.pict,NA,NEW,630,Low,old,test,116,0,0,1,0
20,spoon.pict,NA,NEW,597,NA,new,test,117,0,0,1,1
20,raspberry.pict,NA,NEW,645,High,old,test,118,0,0,1,0
20,refrigerator.pict,NA,NEW,584,NA,new,test,119,0,0,1,1
20,earth.pict,NA,NEW,550,Low,old,test,120,0,0,1,0
21,stereo.pict,BOULDER,HighPicLowWord,492,Low,NA,study,1,0,0,0,NA
21,bacon.pict,LETTER,LowPicHighWord,495,High,NA,study,2,0,0,0,NA
21,sheep.pict,MINSTREL,HighPicLowWord,534,Low,NA,study,3,0,0,0,NA
21,butterfly.pict,STATION,LowPicHighWord,680,High,NA,study,4,0,0,0,NA
21,horse.pict,MECHANIC,HighPicLowWord,545,Low,NA,study,5,0,0,0,NA
21,boots.pict,RACKET,HighPicLowWord,548,Low,NA,study,6,0,0,0,NA
21,orange.pict,DRESS,HighPicHighWord,482,High,NA,study,7,0,0,0,NA
21,lion.pict,VOTER,HighPicLowWord,481,Low,NA,study,8,0,0,0,NA
21,cannon.pict,POSTER,LowPicLowWord,502,Low,NA,study,9,0,0,0,NA
21,grill.pict,LIBRARY,HighPicHighWord,464,High,NA,study,10,0,0,0,NA
21,strawberry2.pict,WHEEL,LowPicHighWord,444,High,NA,study,11,0,0,0,NA
21,cup.pict,STAIR,LowPicLowWord,648,Low,NA,study,12,0,0,0,NA
21,duck.pict,TAILOR,LowPicLowWord,826,Low,NA,study,13,0,0,0,NA
21,salad.pict,MIXER,LowPicLowWord,621,Low,NA,study,14,0,0,0,NA
21,corn.pict,CROWD,HighPicHighWord,578,High,NA,study,15,0,0,0,NA
21,car.pict,DOCTOR,HighPicHighWord,485,High,NA,study,16,0,0,0,NA
21,iron.pict,CRUMB,HighPicLowWord,601,Low,NA,study,17,0,0,0,NA
21,zebra.pict,MONKEY,LowPicLowWord,467,Low,NA,study,18,0,0,0,NA
21,briefcase.pict,SINGER,LowPicLowWord,559,Low,NA,study,19,0,0,0,NA
21,drum2.pict,FAMILY,HighPicHighWord,514,High,NA,study,20,0,0,0,NA
21,muffin.pict,SPRING,LowPicHighWord,607,High,NA,study,21,0,0,0,NA
21,apple.pict,HARNESS,LowPicLowWord,518,Low,NA,study,22,0,0,0,NA
21,umbrella.pict,DINNER,LowPicHighWord,526,High,NA,study,23,0,0,0,NA
21,squash.pict,STEEPLE,LowPicLowWord,692,Low,NA,study,24,0,0,0,NA
21,keyboard.pict,MOISTURE,LowPicLowWord,792,Low,NA,study,25,0,0,0,NA
21,raspberry.pict,RAILROAD,LowPicHighWord,516,High,NA,study,26,0,0,0,NA
21,pepper.pict,KNUCKLE,HighPicLowWord,502,Low,NA,study,27,0,0,0,NA
21,printer.pict,SMILE,LowPicHighWord,626,High,NA,study,28,0,0,0,NA
21,table.pict,RECORD,HighPicHighWord,499,High,NA,study,29,0,0,0,NA
21,egg.pict,MORNING,HighPicHighWord,535,High,NA,study,30,0,0,0,NA
21,balloons.pict,STAFF,LowPicHighWord,593,High,NA,study,31,0,0,0,NA
21,piano.pict,WARRIOR,HighPicLowWord,597,Low,NA,study,32,0,0,0,NA
21,chair2.pict,CHILDREN,HighPicHighWord,502,High,NA,study,33,0,0,0,NA
21,guitar.pict,SQUARE,HighPicHighWord,607,High,NA,study,34,0,0,0,NA
21,accordion.pict,SPIKE,LowPicLowWord,651,Low,NA,study,35,0,0,0,NA
21,basket.pict,MAPLE,HighPicLowWord,493,Low,NA,study,36,0,0,0,NA
21,scissors.pict,COLUMN,LowPicHighWord,701,High,NA,study,37,0,0,0,NA
21,lemon.pict,GROUND,HighPicHighWord,529,High,NA,study,38,0,0,0,NA
21,camera.pict,MORPHINE,HighPicLowWord,523,Low,NA,study,39,0,0,0,NA
21,sock.pict,SHOULDER,LowPicHighWord,580,High,NA,study,40,0,0,0,NA
21,refrigerator.pict,NA,NEW,1438,NA,new,test,41,0,0,1,1
21,cat.pict,NA,NEW,726,NA,new,test,42,0,0,1,1
21,owl.pict,NA,NEW,790,NA,new,test,43,0,0,1,1
21,tiger.pict,NA,NEW,642,NA,new,test,44,0,0,1,1
21,squash.pict,NA,REM,1049,Low,old,test,45,1,0,0,1
21,mushroom.pict,NA,FAM,1358,NA,new,test,46,0,1,0,0
21,shoes.pict,NA,NEW,750,NA,new,test,47,0,0,1,1
21,muffin.pict,NA,REM,985,High,old,test,48,1,0,0,1
21,dice.pict,NA,FAM,1272,NA,new,test,49,0,1,0,0
21,guitar.pict,NA,REM,831,High,old,test,50,1,0,0,1
21,strawberry2.pict,NA,REM,598,High,old,test,51,1,0,0,1
21,elephant.pict,NA,FAM,1222,NA,new,test,52,0,1,0,0
21,sock.pict,NA,REM,922,High,old,test,53,1,0,0,1
21,scissors.pict,NA,REM,601,High,old,test,54,1,0,0,1
21,corn.pict,NA,REM,626,High,old,test,55,1,0,0,1
21,bride.pict,NA,NEW,849,NA,new,test,56,0,0,1,1
21,chair2.pict,NA,REM,678,High,old,test,57,1,0,0,1
21,lion.pict,NA,REM,634,Low,old,test,58,1,0,0,1
21,cheese.pict,NA,FAM,1436,NA,new,test,59,0,1,0,0
21,lemon.pict,NA,REM,765,High,old,test,60,1,0,0,1
21,printer.pict,NA,FAM,1033,High,old,test,61,0,1,0,1
21,cup.pict,NA,FAM,611,Low,old,test,62,0,1,0,1
21,camera.pict,NA,REM,762,Low,old,test,63,1,0,0,1
21,basketball.pict,NA,NEW,1045,NA,new,test,64,0,0,1,1
21,sheep.pict,NA,NEW,971,Low,old,test,65,0,0,1,0
21,bacon.pict,NA,REM,766,High,old,test,66,1,0,0,1
21,zebra.pict,NA,FAM,774,Low,old,test,67,0,1,0,1
21,iron.pict,NA,REM,580,Low,old,test,68,1,0,0,1
21,egg.pict,NA,REM,815,High,old,test,69,1,0,0,1
21,stereo.pict,NA,REM,915,Low,old,test,70,1,0,0,1
21,computer.pict,NA,NEW,961,NA,new,test,71,0,0,1,1
21,stove.pict,NA,FAM,752,NA,new,test,72,0,1,0,0
21,accordion.pict,NA,REM,753,Low,old,test,73,1,0,0,1
21,cow.pict,NA,NEW,815,NA,new,test,74,0,0,1,1
21,balloons.pict,NA,REM,727,High,old,test,75,1,0,0,1
21,pineapple.pict,NA,NEW,927,NA,new,test,76,0,0,1,1
21,flower.pict,NA,NEW,957,NA,new,test,77,0,0,1,1
21,binoculars.pict,NA,NEW,705,NA,new,test,78,0,0,1,1
21,boots.pict,NA,REM,597,Low,old,test,79,1,0,0,1
21,pencil.pict,NA,NEW,785,NA,new,test,80,0,0,1,1
21,bike.pict,NA,FAM,1095,NA,new,test,81,0,1,0,0
21,apple.pict,NA,FAM,1045,Low,old,test,82,0,1,0,1
21,dog.pict,NA,NEW,1073,NA,new,test,83,0,0,1,1
21,table.pict,NA,NEW,914,High,old,test,84,0,0,1,0
21,baby.pict,NA,NEW,924,NA,new,test,85,0,0,1,1
21,lighthouse.pict,NA,NEW,570,NA,new,test,86,0,0,1,1
21,salad.pict,NA,REM,902,Low,old,test,87,1,0,0,1
21,flag4.pict,NA,NEW,518,NA,new,test,88,0,0,1,1
21,skates.pict,NA,NEW,1337,NA,new,test,89,0,0,1,1
21,bowl.pict,NA,NEW,874,NA,new,test,90,0,0,1,1
21,pig.pict,NA,NEW,1025,NA,new,test,91,0,0,1,1
21,cannon.pict,NA,REM,1189,Low,old,test,92,1,0,0,1
21,briefcase.pict,NA,REM,750,Low,old,test,93,1,0,0,1
21,drum2.pict,NA,FAM,980,High,old,test,94,0,1,0,1
21,violin.pict,NA,NEW,1166,NA,new,test,95,0,0,1,1
21,duck.pict,NA,FAM,1010,Low,old,test,96,0,1,0,1
21,spoon.pict,NA,NEW,1015,NA,new,test,97,0,0,1,1
21,grapes.pict,NA,NEW,858,NA,new,test,98,0,0,1,1
21,knife.pict,NA,NEW,647,NA,new,test,99,0,0,1,1
21,stethoscope.pict,NA,NEW,607,NA,new,test,100,0,0,1,1
21,pumpkins.pict,NA,NEW,746,NA,new,test,101,0,0,1,1
21,raspberry.pict,NA,REM,1021,High,old,test,102,1,0,0,1
21,pot2.pict,NA,NEW,782,NA,new,test,103,0,0,1,1
21,bottle2.pict,NA,NEW,614,NA,new,test,104,0,0,1,1
21,umbrella.pict,NA,REM,925,High,old,test,105,1,0,0,1
21,tomato.pict,NA,NEW,967,NA,new,test,106,0,0,1,1
21,avocado.pict,NA,FAM,1076,NA,new,test,107,0,1,0,0
21,piano.pict,NA,REM,988,Low,old,test,108,1,0,0,1
21,orange.pict,NA,REM,766,High,old,test,109,1,0,0,1
21,grill.pict,NA,REM,809,High,old,test,110,1,0,0,1
21,gloves.pict,NA,NEW,1335,NA,new,test,111,0,0,1,1
21,car.pict,NA,REM,849,High,old,test,112,1,0,0,1
21,earth.pict,NA,NEW,642,NA,new,test,113,0,0,1,1
21,calculator.pict,NA,NEW,943,NA,new,test,114,0,0,1,1
21,butterfly.pict,NA,REM,726,High,old,test,115,1,0,0,1
21,basket.pict,NA,REM,639,Low,old,test,116,1,0,0,1
21,keyboard.pict,NA,REM,852,Low,old,test,117,1,0,0,1
21,horse.pict,NA,REM,699,Low,old,test,118,1,0,0,1
21,pepper.pict,NA,REM,692,Low,old,test,119,1,0,0,1
21,watermelon.pict,NA,NEW,685,NA,new,test,120,0,0,1,1
22,cheese.pict,MACHINE,LowPicHighWord,478,High,NA,study,1,0,0,0,NA
22,cow.pict,SCHOOL,HighPicHighWord,556,High,NA,study,2,0,0,0,NA
22,computer.pict,CHIEF,HighPicHighWord,470,High,NA,study,3,0,0,0,NA
22,briefcase.pict,RECORD,LowPicHighWord,516,High,NA,study,4,0,0,0,NA
22,stereo.pict,TAILOR,HighPicLowWord,472,Low,NA,study,5,0,0,0,NA
22,bike.pict,OFFICE,LowPicHighWord,484,High,NA,study,6,0,0,0,NA
22,basket.pict,SPRING,HighPicHighWord,531,High,NA,study,7,0,0,0,NA
22,piano.pict,LEAFLET,HighPicLowWord,545,Low,NA,study,8,0,0,0,NA
22,pot2.pict,WALLET,HighPicLowWord,414,Low,NA,study,9,0,0,0,NA
22,pumpkins.pict,BAYONET,LowPicLowWord,527,Low,NA,study,10,0,0,0,NA
22,squash.pict,COLLEGE,LowPicHighWord,456,High,NA,study,11,0,0,0,NA
22,earth.pict,MOISTURE,HighPicLowWord,513,Low,NA,study,12,0,0,0,NA
22,bacon.pict,MALARIA,LowPicLowWord,956,Low,NA,study,13,0,0,0,NA
22,muffin.pict,FLOOR,LowPicHighWord,551,High,NA,study,14,0,0,0,NA
22,baby.pict,POSTER,HighPicLowWord,496,Low,NA,study,15,0,0,0,NA
22,binoculars.pict,HUSBAND,LowPicHighWord,468,High,NA,study,16,0,0,0,NA
22,bottle2.pict,DOCTOR,HighPicHighWord,448,High,NA,study,17,0,0,0,NA
22,pineapple.pict,BEVERAGE,LowPicLowWord,481,Low,NA,study,18,0,0,0,NA
22,apple.pict,MIXER,LowPicLowWord,415,Low,NA,study,19,0,0,0,NA
22,strawberry2.pict,MORPHINE,LowPicLowWord,452,Low,NA,study,20,0,0,0,NA
22,salad.pict,STATION,LowPicHighWord,613,High,NA,study,21,0,0,0,NA
22,spoon.pict,DRESS,LowPicHighWord,522,High,NA,study,22,0,0,0,NA
22,corn.pict,RACKET,HighPicLowWord,689,Low,NA,study,23,0,0,0,NA
22,mushroom.pict,COURT,LowPicHighWord,514,High,NA,study,24,0,0,0,NA
22,lighthouse.pict,STEEPLE,LowPicLowWord,640,Low,NA,study,25,0,0,0,NA
22,bowl.pict,VOTER,HighPicLowWord,691,Low,NA,study,26,0,0,0,NA
22,keyboard.pict,CROWD,LowPicHighWord,591,High,NA,study,27,0,0,0,NA
22,knife.pict,SMILE,HighPicHighWord,678,High,NA,study,28,0,0,0,NA
22,egg.pict,FRAME,HighPicHighWord,581,High,NA,study,29,0,0,0,NA
22,tiger.pict,KNUCKLE,LowPicLowWord,453,Low,NA,study,30,0,0,0,NA
22,calculator.pict,SINGER,LowPicLowWord,708,Low,NA,study,31,0,0,0,NA
22,dice.pict,AUDIENCE,HighPicHighWord,498,High,NA,study,32,0,0,0,NA
22,table.pict,MUSIC,HighPicHighWord,452,High,NA,study,33,0,0,0,NA
22,horse.pict,STAFF,HighPicHighWord,567,High,NA,study,34,0,0,0,NA
22,printer.pict,NAPKIN,LowPicLowWord,436,Low,NA,study,35,0,0,0,NA
22,pencil.pict,CORNER,HighPicHighWord,581,High,NA,study,36,0,0,0,NA
22,grill.pict,VAULT,HighPicLowWord,513,Low,NA,study,37,0,0,0,NA
22,bride.pict,CRUMB,HighPicLowWord,490,Low,NA,study,38,0,0,0,NA
22,elephant.pict,CARAVAN,LowPicLowWord,496,Low,NA,study,39,0,0,0,NA
