"","subject","testtria","cond","wordcategory","studytria","stim1","stim2","resp","corr","conf","resptype","oldssn","oldresptype","ncorr","norec","incorr","simpleresp","expt","order","rt","blocknum","cond_prioritem1","cond_prioritem","cond_prioritem2","cond_prioritem3","cond_consec_value","cond_consec_lab","list","trial","procedure","duration","onset"
"1780",26,9,"REP",2,4,"202_c","ancient","clueless",0,1,7,32,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,55,"test",3000,222000
"1781",26,10,"REP",1,17,"203_c","smith","thing",0,2,6,32,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,56,"test",3000,225000
"1782",26,11,"NEW",2,18,"049_c","aware","bridge",0,2,4,32,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,57,"test",3000,228000
"1783",26,12,"NEW",1,20,"091_c","least","worried",0,1,7,32,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,58,"test",3000,231000
"1784",26,13,"NEW",1,21,"008_c","tell","thing",0,1,6,32,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,59,"test",3000,234000
"1785",26,14,"NEW",2,16,"037_c","broad","broad",1,1,1,32,8,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,60,"test",3000,237000
"1786",26,15,"REP",2,22,"064_c","park","park",1,5,1,32,8,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,61,"test",3000,240000
"1787",26,16,"NEW",1,6,"024_c","food","prevention",0,1,7,32,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,62,"test",3000,243000
"1788",26,18,"NEW",1,23,"079_c","exist","smart",0,1,7,32,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,63,"test",3000,246000
"1789",26,19,"NEW",2,7,"068_c","frank","smith",0,2,4,32,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,64,"test",3000,249000
"1790",26,20,"REP",1,15,"059_c","held","crazy",0,1,7,32,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,65,"test",3000,252000
"1791",26,21,"NEW",2,8,"044_c","demand","up",0,1,7,32,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,66,"test",3000,255000
"1792",26,22,"REP",2,19,"131_c","beauty","creep",0,1,7,32,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,67,"test",3000,258000
"1793",26,23,"REP",1,24,"011_c","bridge","ball",0,1,7,32,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,68,"test",3000,261000
"1794",26,24,"REP",2,10,"023_c","motion","smith",0,3,3,32,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,69,"test",3000,264000
"1795",27,12,"NEW",1,2,"017_c1","001_t","region",0,1,4,33,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",1,1,"study",3000,0
"1796",27,9,"REP",2,3,"162_c","002_t","sure",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW",NA,-1.5,"NEW2",1,2,"study",3000,3000
"1797",27,23,"REP",2,4,"012_c","003_t","weather",1,4,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,3,"study",3000,6000
"1798",27,16,"REP",2,5,"185_c","004_t","region",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,4,"study",3000,9000
"1799",27,19,"NEW",1,6,"036_c1","005_t","event",0,2,7,33,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,5,"study",3000,12000
"1800",27,11,"NEW",2,7,"125_c1","006_t","class",0,1,7,33,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,6,"study",3000,15000
"1801",27,20,"REP",1,8,"088_c","007_t","economy",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,7,"study",3000,18000
"1802",27,21,"REP",2,9,"109_c","008_t","program",1,4,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,8,"study",3000,21000
"1803",27,10,"NEW",1,10,"011_c1","009_t","crowd",1,2,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,9,"study",3000,24000
"1804",27,17,"REP",2,11,"137_c","010_t","event",0,3,7,33,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,10,"study",3000,27000
"1805",27,13,"NEW",1,12,"089_c1","011_t","hero",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,11,"study",3000,30000
"1806",27,22,"REP",2,13,"021_c","012_t","human",1,6,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,12,"study",3000,33000
"1807",27,14,"REP",1,14,"093_c","013_t","welcome",1,3,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,13,"study",3000,36000
"1808",27,24,"NEW",1,15,"001_c1","014_t","drop",1,6,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,14,"study",3000,39000
"1809",27,15,"REP",1,16,"210_c","015_t","spend",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,15,"study",3000,42000
"1810",27,2,"NEW",2,17,"024_c1","016_t","give",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,16,"study",3000,45000
"1811",27,18,"NEW",2,18,"105_c1","017_t","wide",0,1,6,33,4,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,17,"study",3000,48000
"1812",27,1,"NEW",2,19,"079_c1","018_t","lips",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,18,"study",3000,51000
"1813",27,3,"REP",1,20,"128_c","019_t","nuclear",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,19,"study",3000,54000
"1814",27,5,"REP",1,21,"043_c","020_t","stress",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,20,"study",3000,57000
"1815",27,6,"NEW",2,22,"004_c1","021_t","region",0,1,4,33,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,21,"study",3000,60000
"1816",27,7,"NEW",1,23,"110_c1","022_t","region",0,1,4,33,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,22,"study",3000,63000
"1817",27,8,"REP",1,24,"124_c","023_t","acting",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,23,"study",3000,66000
"1818",27,12,"NEW",1,2,"017_c","examples","region",0,1,4,33,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,24,"study",3000,69000
"1819",27,9,"REP",2,3,"162_c","sure","sure",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW",NA,-1.5,"NEW2",2,25,"study",3000,72000
"1820",27,23,"REP",2,4,"012_c","weather","weather",1,4,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,26,"study",3000,75000
"1821",27,16,"REP",2,5,"185_c","region","region",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,27,"study",3000,78000
"1822",27,19,"NEW",1,6,"036_c","happened","event",0,2,7,33,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,28,"study",3000,81000
"1823",27,11,"NEW",2,7,"125_c","lake","class",0,1,7,33,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,29,"study",3000,84000
"1824",27,20,"REP",1,8,"088_c","economy","economy",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,30,"study",3000,87000
"1825",27,21,"REP",2,9,"109_c","program","program",1,4,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,31,"study",3000,90000
"1826",27,10,"NEW",1,10,"011_c","crowd","crowd",1,2,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,32,"study",3000,93000
"1827",27,17,"REP",2,11,"137_c","plane","event",0,3,7,33,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,33,"study",3000,96000
"1828",27,13,"NEW",1,12,"089_c","hero","hero",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,34,"study",3000,99000
"1829",27,22,"REP",2,13,"021_c","human","human",1,6,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,35,"study",3000,102000
"1830",27,14,"REP",1,14,"093_c","welcome","welcome",1,3,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,36,"study",3000,105000
"1831",27,24,"NEW",1,15,"001_c","drop","drop",1,6,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,37,"study",3000,108000
"1832",27,15,"REP",1,16,"210_c","spend","spend",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,38,"study",3000,111000
"1833",27,2,"NEW",2,17,"024_c","give","give",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,39,"study",3000,114000
"1834",27,18,"NEW",2,18,"105_c","central","wide",0,1,6,33,4,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,40,"study",3000,117000
"1835",27,1,"NEW",2,19,"079_c","lips","lips",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,41,"study",3000,120000
"1836",27,3,"REP",1,20,"128_c","nuclear","nuclear",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,42,"study",3000,123000
"1837",27,5,"REP",1,21,"043_c","stress","stress",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,43,"study",3000,126000
"1838",27,6,"NEW",2,22,"004_c","dust","region",0,1,4,33,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,44,"study",3000,129000
"1839",27,7,"NEW",1,23,"110_c","ought","region",0,1,4,33,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,45,"study",3000,132000
"1840",27,8,"REP",1,24,"124_c","acting","acting",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,46,"study",3000,135000
"1841",27,1,"NEW",2,19,"079_c","lips","lips",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,47,"test",63000,198000
"1842",27,2,"NEW",2,17,"024_c","give","give",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,48,"test",3000,201000
"1843",27,3,"REP",1,20,"128_c","nuclear","nuclear",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,49,"test",3000,204000
"1844",27,5,"REP",1,21,"043_c","stress","stress",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,50,"test",3000,207000
"1845",27,6,"NEW",2,22,"004_c","dust","region",0,1,4,33,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,51,"test",3000,210000
"1846",27,7,"NEW",1,23,"110_c","ought","region",0,1,4,33,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,52,"test",3000,213000
"1847",27,8,"REP",1,24,"124_c","acting","acting",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,53,"test",3000,216000
"1848",27,9,"REP",2,3,"162_c","sure","sure",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW",NA,-1.5,"NEW2",2,54,"test",3000,219000
"1849",27,10,"NEW",1,10,"011_c","crowd","crowd",1,2,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,55,"test",3000,222000
"1850",27,11,"NEW",2,7,"125_c","lake","class",0,1,7,33,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,56,"test",3000,225000
"1851",27,12,"NEW",1,2,"017_c","examples","region",0,1,4,33,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,57,"test",3000,228000
"1852",27,13,"NEW",1,12,"089_c","hero","hero",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,58,"test",3000,231000
"1853",27,14,"REP",1,14,"093_c","welcome","welcome",1,3,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,59,"test",3000,234000
"1854",27,15,"REP",1,16,"210_c","spend","spend",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,60,"test",3000,237000
"1855",27,16,"REP",2,5,"185_c","region","region",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,61,"test",3000,240000
"1856",27,17,"REP",2,11,"137_c","plane","event",0,3,7,33,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,62,"test",3000,243000
"1857",27,18,"NEW",2,18,"105_c","central","wide",0,1,6,33,4,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,63,"test",3000,246000
"1858",27,19,"NEW",1,6,"036_c","happened","event",0,2,7,33,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,64,"test",3000,249000
"1859",27,20,"REP",1,8,"088_c","economy","economy",1,5,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,65,"test",3000,252000
"1860",27,21,"REP",2,9,"109_c","program","program",1,4,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,66,"test",3000,255000
"1861",27,22,"REP",2,13,"021_c","human","human",1,6,1,33,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,67,"test",3000,258000
"1862",27,23,"REP",2,4,"012_c","weather","weather",1,4,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,68,"test",3000,261000
"1863",27,24,"NEW",1,15,"001_c","drop","drop",1,6,1,33,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,69,"test",3000,264000
"1864",28,7,"NEW",1,2,"178_c1","001_t","caught",0,1,5,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",1,1,"study",3000,0
"1865",28,16,"NEW",2,3,"066_c1","002_t","convict",0,6,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW",NA,-1.5,"NEW2",1,2,"study",3000,3000
"1866",28,1,"NEW",2,4,"077_c1","003_t","rise",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,3,"study",3000,6000
"1867",28,3,"NEW",1,5,"210_c1","004_t","lady",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,4,"study",3000,9000
"1868",28,8,"NEW",1,6,"040_c1","005_t","sharp",1,4,1,34,8,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,5,"study",3000,12000
"1869",28,24,"REP",2,7,"041_c","006_t","right",1,3,1,34,8,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,6,"study",3000,15000
"1870",28,9,"REP",2,8,"114_c","007_t","natural",0,2,4,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,7,"study",3000,18000
"1871",28,2,"NEW",1,9,"174_c1","008_t","grow",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,8,"study",3000,21000
"1872",28,10,"NEW",2,10,"161_c1","009_t","chest",1,5,1,34,8,1,0,0,1,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,9,"study",3000,24000
"1873",28,18,"NEW",2,11,"195_c1","010_t","blue",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,10,"study",3000,27000
"1874",28,22,"REP",2,12,"088_c","011_t","uh",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,11,"study",3000,30000
"1875",28,15,"REP",1,13,"171_c","012_t","caught",0,3,5,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,12,"study",3000,33000
"1876",28,20,"REP",2,14,"176_c","013_t","eyebrow",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,13,"study",3000,36000
"1877",28,19,"REP",1,15,"157_c","014_t","natural",0,4,3,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,14,"study",3000,39000
"1878",28,11,"REP",1,16,"208_c","015_t","lonmg",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,15,"study",3000,42000
"1879",28,12,"REP",2,17,"139_c","016_t","hair",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,16,"study",3000,45000
"1880",28,6,"NEW",2,18,"126_c1","017_t","one",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,17,"study",3000,48000
"1881",28,4,"REP",1,19,"031_c","018_t","right",0,2,3,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,18,"study",3000,51000
"1882",28,13,"REP",2,20,"206_c","019_t","fifteen",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,19,"study",3000,54000
"1883",28,14,"REP",1,21,"207_c","020_t","lomg",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,20,"study",3000,57000
"1884",28,17,"REP",1,22,"201_c","021_t","f",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,21,"study",3000,60000
"1885",28,23,"NEW",1,23,"076_c1","022_t","caught",1,3,1,34,8,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,22,"study",3000,63000
"1886",28,21,"NEW",1,24,"006_c1","023_t","long",0,3,4,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,23,"study",3000,66000
"1887",28,7,"NEW",1,2,"178_c","ages","caught",0,1,5,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,24,"study",3000,69000
"1888",28,16,"NEW",2,3,"066_c","film","convict",0,6,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW",NA,-1.5,"NEW2",2,25,"study",3000,72000
"1889",28,1,"NEW",2,4,"077_c","seek","rise",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,26,"study",3000,75000
"1890",28,3,"NEW",1,5,"210_c","again","lady",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,27,"study",3000,78000
"1891",28,8,"NEW",1,6,"040_c","sharp","sharp",1,4,1,34,8,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,28,"study",3000,81000
"1892",28,24,"REP",2,7,"041_c","right","right",1,3,1,34,8,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,29,"study",3000,84000
"1893",28,9,"REP",2,8,"114_c","murder","natural",0,2,4,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,30,"study",3000,87000
"1894",28,2,"NEW",1,9,"174_c","garden","grow",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,31,"study",3000,90000
"1895",28,10,"NEW",2,10,"161_c","chest","chest",1,5,1,34,8,1,0,0,1,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,32,"study",3000,93000
"1896",28,18,"NEW",2,11,"195_c","growth","blue",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,33,"study",3000,96000
"1897",28,22,"REP",2,12,"088_c","fair","uh",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,34,"study",3000,99000
"1898",28,15,"REP",1,13,"171_c","rising","caught",0,3,5,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,35,"study",3000,102000
"1899",28,20,"REP",2,14,"176_c","natural","eyebrow",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,36,"study",3000,105000
"1900",28,19,"REP",1,15,"157_c","feeling","natural",0,4,3,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,37,"study",3000,108000
"1901",28,11,"REP",1,16,"208_c","sales","lonmg",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,38,"study",3000,111000
"1902",28,12,"REP",2,17,"139_c","clean","hair",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,39,"study",3000,114000
"1903",28,6,"NEW",2,18,"126_c","began","one",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,40,"study",3000,117000
"1904",28,4,"REP",1,19,"031_c","park","right",0,2,3,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,41,"study",3000,120000
"1905",28,13,"REP",2,20,"206_c","long","fifteen",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,42,"study",3000,123000
"1906",28,14,"REP",1,21,"207_c","parents","lomg",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,43,"study",3000,126000
"1907",28,17,"REP",1,22,"201_c","beach","f",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,44,"study",3000,129000
"1908",28,23,"NEW",1,23,"076_c","caught","caught",1,3,1,34,8,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,45,"study",3000,132000
"1909",28,21,"NEW",1,24,"006_c","newspaper","long",0,3,4,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,46,"study",3000,135000
"1910",28,1,"NEW",2,4,"077_c","seek","rise",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,47,"test",63000,198000
"1911",28,2,"NEW",1,9,"174_c","garden","grow",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,48,"test",3000,201000
"1912",28,3,"NEW",1,5,"210_c","again","lady",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,49,"test",3000,204000
"1913",28,4,"REP",1,19,"031_c","park","right",0,2,3,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,50,"test",3000,207000
"1914",28,6,"NEW",2,18,"126_c","began","one",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,51,"test",3000,210000
"1915",28,7,"NEW",1,2,"178_c","ages","caught",0,1,5,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,52,"test",3000,213000
"1916",28,8,"NEW",1,6,"040_c","sharp","sharp",1,4,1,34,8,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,53,"test",3000,216000
"1917",28,9,"REP",2,8,"114_c","murder","natural",0,2,4,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,54,"test",3000,219000
"1918",28,10,"NEW",2,10,"161_c","chest","chest",1,5,1,34,8,1,0,0,1,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,55,"test",3000,222000
"1919",28,11,"REP",1,16,"208_c","sales","lonmg",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,56,"test",3000,225000
"1920",28,12,"REP",2,17,"139_c","clean","hair",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,57,"test",3000,228000
"1921",28,13,"REP",2,20,"206_c","long","fifteen",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,58,"test",3000,231000
"1922",28,14,"REP",1,21,"207_c","parents","lomg",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,59,"test",3000,234000
"1923",28,15,"REP",1,13,"171_c","rising","caught",0,3,5,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,60,"test",3000,237000
"1924",28,16,"NEW",2,3,"066_c","film","convict",0,6,7,34,8,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW",NA,-1.5,"NEW2",2,61,"test",3000,240000
"1925",28,17,"REP",1,22,"201_c","beach","f",0,1,7,34,8,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,62,"test",3000,243000
