"subject","group","condition","list","stim1","stim2","free_recall_acc","cued_recall_acc","cue_type","trial","cue_type_prioritem1","cue_type_prioritem2","cue_type_prioritem3","cue_type_prioritem4","cue_type_consec_value","cue_type_consec_lab","procedure","testtria","response","duration","extra","onset"
23,"C","Att","A2","Bett","Behälter",0.5,0,"TBR",10,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,27000
23,"C","Att","A2","Gegner","Musik",1,1,"TBR",11,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,30000
23,"C","Att","A2","Freiheit","Reihe",0,NA,"TBF",12,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,33000
23,"C","Att","A2","Schluß","Boot",0,0,"TBR",13,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,36000
23,"C","Att","A2","Schreibtisch","Stelle",0,NA,"TBF",14,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,39000
23,"C","Att","A2","Mutter","Papier",0,NA,"TBF",15,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,42000
23,"C","Att","A2","Soldat","Bericht",0,NA,"TBF",16,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,45000
23,"C","Att","A2","Schlüssel","Weg",0,NA,"TBF",17,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,48000
23,"C","Att","A2","Revolution","Pfanne",0,0,"TBR",18,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,51000
23,"C","Att","A2","Schwester","Entwicklung",0,NA,"TBF",19,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,54000
23,"C","Att","A2","Wagen","Decke",0,NA,"TBF",20,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,57000
23,"C","Att","A2","Klausur","Bauch",0,1,"TBR",21,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,60000
23,"C","Att","A2","Richter","Konferenz",0,NA,"TBF",22,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,63000
23,"C","Att","A2","Wahrheit","Leute",0,0,"TBR",23,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,66000
23,"C","Att","A2","Sicherheit","Politik",1,1,"TBR",24,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,69000
23,"C","Att","A2","Rahmen",NA,0,0,"TBR",25,"TBR","TBF","TBF",NA,0.5,"TBR1","test",1,"",3000,60000,132000
23,"C","Att","A2","Wahrheit",NA,0,0,"TBR",26,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",2,"",3000,0,135000
23,"C","Att","A2","Beginn",NA,0,0,"TBR",27,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",3,"",3000,0,138000
23,"C","Att","A2","Schluß",NA,0,0,"TBR",28,"TBF","TBR","TBR","TBR",-0.5,"TBF1","test",4,"P",3000,0,141000
23,"C","Att","A2","Gegner",NA,1,1,"TBR",29,"TBR","TBR","TBF","TBR",1.5,"TBR2","test",5,"Musik",3000,0,144000
23,"C","Att","A2","Verfassung",NA,1,1,"TBR",30,"TBF","TBF",NA,NA,-1.5,"TBF2","test",6,"Locher",3000,0,147000
23,"C","Att","A2","Eltern",NA,0,0,"TBR",31,"TBF","TBR","TBR","TBR",-0.5,"TBF1","test",7,"Zeit",3000,0,150000
23,"C","Att","A2","Sicherheit",NA,1,1,"TBR",32,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",8,"Politik",3000,0,153000
23,"C","Att","A2","Klausur",NA,0,1,"TBR",33,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",9,"Bauch",3000,0,156000
23,"C","Att","A2","Revolution",NA,0,0,"TBR",34,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",10,"",3000,0,159000
23,"C","Att","A2","Bett",NA,0.5,0,"TBR",35,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",11,"Bericht",3000,0,162000
23,"C","Att","A2","Absicht",NA,0,0,"TBR",36,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",12,"",3000,0,165000
23,"C","Control","B1","Bürger","Philosophie",0,1,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
23,"C","Control","B1","Literatur","Wirklichkeit",0,0,"TBR",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
23,"C","Control","B1","Heimat","Eindruck",0,NA,"TBF",3,"TBR","TBR",NA,NA,1.5,"TBR2","study",NA,NA,3000,0,6000
23,"C","Control","B1","Gestalt","Karte",0,0,"TBR",4,"TBF","TBR","TBR",NA,-0.5,"TBF1","study",NA,NA,3000,0,9000
23,"C","Control","B1","Zeichen","Sache",0,NA,"TBF",5,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,12000
23,"C","Control","B1","Einheit","Erklärung",0,0,"TBR",6,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,15000
23,"C","Control","B1","Land","Gegenwart",0,NA,"TBF",7,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,18000
23,"C","Control","B1","Satz","Bevölkerung",0,NA,"TBF",8,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,21000
23,"C","Control","B1","Nähe","Computer",1,1,"TBR",9,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,24000
23,"C","Control","B1","Schicksal","Weise",0,0,"TBR",10,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,27000
23,"C","Control","B1","Sohn","Angeklagte",1,1,"TBR",11,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,30000
23,"C","Control","B1","Wein","Unterführung",0,0,"TBR",12,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,33000
23,"C","Control","B1","Folge","Kabel",1,1,"TBR",13,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,36000
23,"C","Control","B1","Verhandlung","Westen",0,0,"TBR",14,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,39000
23,"C","Control","B1","Krieg","Foto",0,NA,"TBF",15,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,42000
23,"C","Control","B1","Verbindung","Seite",0,NA,"TBF",16,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,45000
23,"C","Control","B1","Rücken","Angst",0,NA,"TBF",17,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,48000
23,"C","Control","B1","Kacheln","Scheibe",0,NA,"TBF",18,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,51000
23,"C","Control","B1","Gedanke","Linie",1,1,"TBR",19,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,54000
23,"C","Control","B1","Wohnung","Stadt",0,NA,"TBF",20,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,57000
23,"C","Control","B1","Hoffnung","Bedingung",0,NA,"TBF",21,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,60000
23,"C","Control","B1","Preis","Schwierigkeit",1,1,"TBR",22,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,63000
23,"C","Control","B1","Spiel","Gegensatz",0,NA,"TBF",23,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,66000
23,"C","Control","B1","Name","Akademie",0,NA,"TBF",24,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,69000
23,"C","Control","B1","Gedanke",NA,1,1,"TBR",25,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",1,"Linie",3000,60000,132000
23,"C","Control","B1","Folge",NA,1,1,"TBR",26,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",2,"Kabe",3000,0,135000
23,"C","Control","B1","Wein",NA,0,0,"TBR",27,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",3,"Möglichkeit",3000,0,138000
23,"C","Control","B1","Verhandlung",NA,0,0,"TBR",28,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",4,"",3000,0,141000
23,"C","Control","B1","Literatur",NA,0,0,"TBR",29,"TBR",NA,NA,NA,0.5,"TBR1","test",5,"",3000,0,144000
23,"C","Control","B1","Bürger",NA,0,1,"TBR",30,NA,NA,NA,NA,NA,NA,"test",6,"Philosophie",3000,0,147000
23,"C","Control","B1","Preis",NA,1,1,"TBR",31,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",7,"Schwierigkeiten",3000,0,150000
23,"C","Control","B1","Schicksal",NA,0,0,"TBR",32,"TBR","TBF","TBF","TBR",0.5,"TBR1","test",8,"",3000,0,153000
23,"C","Control","B1","Nähe",NA,1,1,"TBR",33,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",9,"Computer",3000,0,156000
23,"C","Control","B1","Sohn",NA,1,1,"TBR",34,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",10,"Angeklagte",3000,0,159000
23,"C","Control","B1","Einheit",NA,0,0,"TBR",35,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",11,"E",3000,0,162000
23,"C","Control","B1","Gestalt",NA,0,0,"TBR",36,"TBF","TBR","TBR",NA,-0.5,"TBF1","test",12,"",3000,0,165000
23,"C","Control","B2","Tag","Wald",1,1,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
23,"C","Control","B2","Karton","Koffer",0,0,"TBR",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
23,"C","Control","B2","Punkt","Woche",0.5,0,"TBR",3,"TBR","TBR",NA,NA,1.5,"TBR2","study",NA,NA,3000,0,6000
23,"C","Control","B2","Gesicht","Verwaltung",0.5,0,"TBR",4,"TBR","TBR","TBR",NA,2.5,"TBR3","study",NA,NA,3000,0,9000
23,"C","Control","B2","Zweifel","Aussicht",0,1,"TBR",5,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,12000
23,"C","Control","B2","Insel","Sofa",1,1,"TBR",6,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,15000
23,"C","Control","B2","Spiegel","Fenster",0,NA,"TBF",7,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,18000
23,"C","Control","B2","Jahrhundert","Stern",1,1,"TBR",8,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,21000
23,"C","Control","B2","Auge","Einfluss",0,NA,"TBF",9,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,24000
23,"C","Control","B2","Waffe","Kamin",1,1,"TBR",10,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,27000
23,"C","Control","B2","Verhältnis","Titel",0,0,"TBR",11,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,30000
23,"C","Control","B2","Mund","Schrank",0,NA,"TBF",12,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,33000
23,"C","Control","B2","Menge","Ziegel",0,0,"TBR",13,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,36000
23,"C","Control","B2","Fassade","Girlande",0,NA,"TBF",14,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,39000
23,"C","Control","B2","Schritt","Arbeit",0,NA,"TBF",15,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,42000
23,"C","Control","B2","Vater","Möglichkeit",0,NA,"TBF",16,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,45000
23,"C","Control","B2","Prozent","Rasen",0,NA,"TBF",17,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,48000
23,"C","Control","B2","Ort","Blatt",0,NA,"TBF",18,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,51000
23,"C","Control","B2","Anspruch","Leiste",0,NA,"TBF",19,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,54000
23,"C","Control","B2","Düne","Arena",0,0,"TBR",20,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,57000
23,"C","Control","B2","Führung","Wandern",0,0,"TBR",21,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,60000
23,"C","Control","B2","Hocker","König",0,NA,"TBF",22,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,63000
23,"C","Control","B2","Abkommen","Meer",0,NA,"TBF",23,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,66000
23,"C","Control","B2","Meinung","Macht",0,NA,"TBF",24,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,69000
23,"C","Control","B2","Tag",NA,1,1,"TBR",25,NA,NA,NA,NA,NA,NA,"test",1,"Wals",3000,60000,132000
23,"C","Control","B2","Düne",NA,0,0,"TBR",26,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",2,"",3000,0,135000
23,"C","Control","B2","Punkt",NA,0.5,0,"TBR",27,"TBR","TBR",NA,NA,1.5,"TBR2","test",3,"Verwaltung",3000,0,138000
23,"C","Control","B2","Karton",NA,0,0,"TBR",28,"TBR",NA,NA,NA,0.5,"TBR1","test",4,"",3000,0,141000
23,"C","Control","B2","Menge",NA,0,0,"TBR",29,"TBF","TBR","TBR","TBF",-0.5,"TBF1","test",5,"",3000,0,144000
23,"C","Control","B2","Führung",NA,0,0,"TBR",30,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",6,"",3000,0,147000
23,"C","Control","B2","Insel",NA,1,1,"TBR",31,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",7,"sofa",3000,0,150000
23,"C","Control","B2","Zweifel",NA,0,1,"TBR",32,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",8,"Aussicht",3000,0,153000
23,"C","Control","B2","Waffe",NA,1,1,"TBR",33,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",9,"Kamin",3000,0,156000
23,"C","Control","B2","Gesicht",NA,0.5,0,"TBR",34,"TBR","TBR","TBR",NA,2.5,"TBR3","test",10,"",3000,0,159000
23,"C","Control","B2","Jahrhundert",NA,1,1,"TBR",35,"TBF","TBR","TBR","TBR",-0.5,"TBF1","test",11,"Stern",3000,0,162000
23,"C","Control","B2","Verhältnis",NA,0,0,"TBR",36,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",12,"",3000,0,165000
23,"C","Reh","C1","Schneider","Nacht",1,1,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
23,"C","Reh","C1","Antrag","Sport",0,NA,"TBF",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
23,"C","Reh","C1","Mensch","Rechte",1,1,"TBR",3,"TBF","TBR",NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,6000
23,"C","Reh","C1","Rede","Vorstellung",0,0,"TBR",4,"TBR","TBF","TBR",NA,0.5,"TBR1","study",NA,NA,3000,0,9000
23,"C","Reh","C1","Kopf","Leitung",0,NA,"TBF",5,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,12000
23,"C","Reh","C1","Wort","Anwendung",0,NA,"TBF",6,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,15000
23,"C","Reh","C1","Erde","Ordnung",1,1,"TBR",7,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,18000
23,"C","Reh","C1","Natur","Blick",0,NA,"TBF",8,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,21000
23,"C","Reh","C1","Farbe","Roller",0,0,"TBR",9,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,24000
23,"C","Reh","C1","Tanne","Geige",0,NA,"TBF",10,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,27000
23,"C","Reh","C1","Luft","Unterstützung",0,0,"TBR",11,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,30000
23,"C","Reh","C1","Tür","Theorie",0,NA,"TBF",12,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,33000
23,"C","Reh","C1","Kreis","Erkenntnis",0,NA,"TBF",13,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,36000
23,"C","Reh","C1","Abschluss","Rathaus",0,0,"TBR",14,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,39000
23,"C","Reh","C1","Feind","Bewusstsein",0,NA,"TBF",15,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,42000
23,"C","Reh","C1","Ofen","Gardinen",0,0,"TBR",16,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,45000
23,"C","Reh","C1","Organisation","Statue",0,NA,"TBF",17,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,48000
23,"C","Reh","C1","Erfahrung","Sand",0,NA,"TBF",18,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,51000
23,"C","Reh","C1","Kirche","Zimmer",0,NA,"TBF",19,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,54000
23,"C","Reh","C1","Gefühl","Wert",0,NA,"TBF",20,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,57000
23,"C","Reh","C1","Wirtschaft","Vertrag",1,1,"TBR",21,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,60000
23,"C","Reh","C1","Boden","Gebiet",1,1,"TBR",22,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,63000
23,"C","Reh","C1","Wirkung","Vertreter",0,0,"TBR",23,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,66000
23,"C","Reh","C1","Regel","Bild",0,0,"TBR",24,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,69000
23,"C","Reh","C1","Luft",NA,0,0,"TBR",25,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",1,"",3000,60000,132000
23,"C","Reh","C1","Erde",NA,1,1,"TBR",26,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",2,"Ordnung",3000,0,135000
23,"C","Reh","C1","Wirkung",NA,0,0,"TBR",27,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",3,"",3000,0,138000
23,"C","Reh","C1","Wirtschaft",NA,1,1,"TBR",28,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",4,"Vertrag",3000,0,141000
23,"C","Reh","C1","Regel",NA,0,0,"TBR",29,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",5,"",3000,0,144000
23,"C","Reh","C1","Boden",NA,1,1,"TBR",30,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",6,"Gebiet",3000,0,147000
23,"C","Reh","C1","Schneider",NA,1,1,"TBR",31,NA,NA,NA,NA,NA,NA,"test",7,"Nacht",3000,0,150000
23,"C","Reh","C1","Ofen",NA,0,0,"TBR",32,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",8,"",3000,0,153000
23,"C","Reh","C1","Rede",NA,0,0,"TBR",33,"TBR","TBF","TBR",NA,0.5,"TBR1","test",9,"",3000,0,156000
23,"C","Reh","C1","Farbe",NA,0,0,"TBR",34,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",10,"",3000,0,159000
23,"C","Reh","C1","Mensch",NA,1,1,"TBR",35,"TBF","TBR",NA,NA,-0.5,"TBF1","test",11,"Rechte",3000,0,162000
23,"C","Reh","C1","Abschluss",NA,0,0,"TBR",36,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",12,"",3000,0,165000
23,"C","Reh","C2","Untersuchung","Brücke",0,0,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
23,"C","Reh","C2","Rat","Stein",0,NA,"TBF",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
23,"C","Reh","C2","Ozean","Lehne",0,NA,"TBF",3,"TBF","TBR",NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,6000
23,"C","Reh","C2","Mittel","Zusammenhang",0,0,"TBR",4,"TBF","TBF","TBR",NA,-1.5,"TBF2","study",NA,NA,3000,0,9000
23,"C","Reh","C2","Gruppe","Stück",0,0,"TBR",5,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,12000
23,"C","Reh","C2","Hand","Planet",0,NA,"TBF",6,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,15000
23,"C","Reh","C2","Stamm","Garten",0,NA,"TBF",7,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,18000
23,"C","Reh","C2","Stachel","Armee",0,0,"TBR",8,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,21000
23,"C","Reh","C2","Teil","Besen",0,0,"TBR",9,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,24000
23,"C","Reh","C2","Ausdruck","Bruder",0,NA,"TBF",10,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,27000
23,"C","Reh","C2","Volk","Straße",0,0,"TBR",11,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,30000
23,"C","Reh","C2","Gegenstand","Pferd",0,NA,"TBF",12,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,33000
23,"C","Reh","C2","Lösung","Körper",0,0,"TBR",13,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,36000
23,"C","Reh","C2","Schutz","Bildung",0,0,"TBR",14,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,39000
23,"C","Reh","C2","Tier","Flasche",0,0,"TBR",15,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,42000
23,"C","Reh","C2","Beispiel","Blut",0,0,"TBR",16,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,45000
23,"C","Reh","C2","Zustand","Schnee",0,NA,"TBF",17,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,48000
23,"C","Reh","C2","Verlobung","Augenblick",0,1,"TBR",18,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,51000
23,"C","Reh","C2","Kind","Gericht",0,NA,"TBF",19,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,54000
23,"C","Reh","C2","Tatsache","Schläger",0,NA,"TBF",20,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,57000
23,"C","Reh","C2","Kritik","Buch",0,NA,"TBF",21,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,60000
23,"C","Reh","C2","Welt","Willen",0,NA,"TBF",22,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,63000
23,"C","Reh","C2","Kosten","Jahr",0,NA,"TBF",23,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,66000
23,"C","Reh","C2","Stimme","Tätigkeit",0,1,"TBR",24,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,69000
23,"C","Reh","C2","Gruppe",NA,0,0,"TBR",25,"TBR","TBF","TBF","TBR",0.5,"TBR1","test",1,"",3000,60000,132000
23,"C","Reh","C2","Lösung",NA,0,0,"TBR",26,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",2,"",3000,0,135000
23,"C","Reh","C2","Teil",NA,0,0,"TBR",27,"TBR","TBF","TBF","TBR",0.5,"TBR1","test",3,"",3000,0,138000
23,"C","Reh","C2","Untersuchung",NA,0,0,"TBR",28,NA,NA,NA,NA,NA,NA,"test",4,"Armee",3000,0,141000
23,"C","Reh","C2","Volk",NA,0,0,"TBR",29,"TBF","TBR","TBR","TBF",-0.5,"TBF1","test",5,"Frage",3000,0,144000
23,"C","Reh","C2","Stimme",NA,0,1,"TBR",30,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",6,"Tätigkeit",3000,0,147000
23,"C","Reh","C2","Beispiel",NA,0,0,"TBR",31,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",7,"B",3000,0,150000
23,"C","Reh","C2","Tier",NA,0,0,"TBR",32,"TBR","TBR","TBF","TBR",1.5,"TBR2","test",8,"",3000,0,153000
23,"C","Reh","C2","Schutz",NA,0,0,"TBR",33,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",9,"",3000,0,156000
23,"C","Reh","C2","Mittel",NA,0,0,"TBR",34,"TBF","TBF","TBR",NA,-1.5,"TBF2","test",10,"Zweck",3000,0,159000
23,"C","Reh","C2","Stachel",NA,0,0,"TBR",35,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",11,"",3000,0,162000
23,"C","Reh","C2","Verlobung",NA,0,1,"TBR",36,"TBF","TBR","TBR","TBR",-0.5,"TBF1","test",12,"Augenblick",3000,0,165000
23,"C","Reh+Att","D1","Theater","Zeitung",0,0,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
23,"C","Reh+Att","D1","Anzahl","Telefon",0,NA,"TBF",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
23,"C","Reh+Att","D1","Jugend","General",1,1,"TBR",3,"TBF","TBR",NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,6000
23,"C","Reh+Att","D1","Geschichte","Ergebnis",0,0,"TBR",4,"TBR","TBF","TBR",NA,0.5,"TBR1","study",NA,NA,3000,0,9000
23,"C","Reh+Att","D1","Liebe","Sprache",0,NA,"TBF",5,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,12000
23,"C","Reh+Att","D1","Wesen","Durchführung",0,NA,"TBF",6,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,15000
23,"C","Reh+Att","D1","Inhalt","Zweck",0,0,"TBR",7,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,18000
23,"C","Reh+Att","D1","Zeit","Ventil",0,0,"TBR",8,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,21000
23,"C","Reh+Att","D1","Stunde","Polizei",0,NA,"TBF",9,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,24000
23,"C","Reh+Att","D1","Arzt","Klasse",0,NA,"TBF",10,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,27000
23,"C","Reh+Att","D1","Schaden","Bein",0,NA,"TBF",11,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,30000
23,"C","Reh+Att","D1","Bereich","Berg",0,0,"TBR",12,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,33000
