"encodingtask","study_rating","list","testtria","studytria","stim1","stim2","responsecode","subject","cuefreq","targetfreq","bothfreq","CuedRecall","procedure","trial","duration","onset"
2,2,1,8,10,"jiffy","baseman",2,51,"LF","LF","LF",0,"study",10,3000,27000
2,2,1,7,11,"pangs","darkly",1,51,"LF","LF","LF",1,"study",11,3000,30000
2,2,1,6,12,"glowed","trachea",2,51,"LF","LF","LF",0,"study",12,3000,33000
2,2,1,13,13,"lawns","ionized",2,51,"LF","LF","LF",0,"study",13,3000,36000
2,2,1,9,14,"hammock","graying",2,51,"LF","LF","LF",0,"study",14,3000,39000
2,2,1,10,15,"trifling","sonnet",2,51,"LF","LF","LF",0,"study",15,3000,42000
2,2,1,18,16,"bellow","buzzed",1,51,"LF","LF","LF",1,"study",16,3000,45000
2,2,1,15,17,"idling","taunts",2,51,"LF","LF","LF",0,"study",17,3000,48000
2,2,1,17,18,"gables","faring",2,51,"LF","LF","LF",0,"study",18,3000,51000
2,2,1,20,19,"tinsel","tensile",2,51,"LF","LF","LF",0,"study",19,3000,54000
2,2,1,19,20,"portico","booty",2,51,"LF","LF","LF",0,"study",20,63000,57000
2,5,1,1,1,"smelt",NA,2,51,"LF","LF","LF",0,"test",21,3000,120000
2,4,1,2,2,"radii",NA,1,51,"LF","LF","LF",1,"test",22,3000,123000
2,7,1,3,7,"dainty",NA,0,51,"LF","LF","LF",0,"test",23,3000,126000
2,2,1,4,9,"iodide",NA,2,51,"LF","LF","LF",0,"test",24,3000,129000
2,4,1,5,3,"stuffy",NA,2,51,"LF","LF","LF",0,"test",25,3000,132000
2,2,1,6,12,"glowed",NA,2,51,"LF","LF","LF",0,"test",26,3000,135000
2,2,1,7,11,"pangs",NA,1,51,"LF","LF","LF",1,"test",27,3000,138000
2,2,1,8,10,"jiffy",NA,2,51,"LF","LF","LF",0,"test",28,3000,141000
2,2,1,9,14,"hammock",NA,2,51,"LF","LF","LF",0,"test",29,3000,144000
2,2,1,10,15,"trifling",NA,2,51,"LF","LF","LF",0,"test",30,3000,147000
2,3,1,11,5,"mingle",NA,2,51,"LF","LF","LF",0,"test",31,3000,150000
2,4,1,12,4,"caked",NA,2,51,"LF","LF","LF",0,"test",32,3000,153000
2,2,1,13,13,"lawns",NA,2,51,"LF","LF","LF",0,"test",33,3000,156000
2,3,1,14,6,"noxious",NA,2,51,"LF","LF","LF",0,"test",34,3000,159000
2,2,1,15,17,"idling",NA,2,51,"LF","LF","LF",0,"test",35,3000,162000
2,5,1,16,8,"stoic",NA,2,51,"LF","LF","LF",0,"test",36,3000,165000
2,2,1,17,18,"gables",NA,2,51,"LF","LF","LF",0,"test",37,3000,168000
2,2,1,18,16,"bellow",NA,1,51,"LF","LF","LF",1,"test",38,3000,171000
2,2,1,19,20,"portico",NA,2,51,"LF","LF","LF",0,"test",39,3000,174000
2,2,1,20,19,"tinsel",NA,2,51,"LF","LF","LF",0,"test",40,93000,177000
2,7,2,1,1,"leaving","duty",0,51,"HF","HF","HF",0,"study",41,3000,270000
2,8,2,5,2,"might","going",0,51,"HF","HF","HF",0,"study",42,3000,273000
2,8,2,4,3,"seek","nation",1,51,"HF","HF","HF",1,"study",43,3000,276000
2,8,2,16,4,"slow","signific",2,51,"HF","HF","HF",0,"study",44,3000,279000
2,8,2,13,5,"year","unusual",0,51,"HF","HF","HF",0,"study",45,3000,282000
2,6,2,17,6,"worry","sure",2,51,"HF","HF","HF",0,"study",46,3000,285000
2,6,2,18,7,"scene","bear",2,51,"HF","HF","HF",0,"study",47,3000,288000
2,6,2,7,8,"roads","accept",2,51,"HF","HF","HF",0,"study",48,3000,291000
2,6,2,12,9,"girl","pure",1,51,"HF","HF","HF",1,"study",49,3000,294000
2,6,2,10,10,"really","greater",1,51,"HF","HF","HF",1,"study",50,3000,297000
2,7,2,19,11,"offered","sleep",2,51,"HF","HF","HF",0,"study",51,3000,3e+05
2,7,2,2,12,"obvious","caught",1,51,"HF","HF","HF",1,"study",52,3000,303000
2,5,2,14,13,"failed","rifle",2,51,"HF","HF","HF",0,"study",53,3000,306000
2,7,2,8,14,"yesterda","probably",2,51,"HF","HF","HF",0,"study",54,3000,309000
2,8,2,20,15,"dogs","youth",1,51,"HF","HF","HF",1,"study",55,3000,312000
2,5,2,3,16,"pushed","list",1,51,"HF","HF","HF",1,"study",56,3000,315000
2,4,2,9,17,"yellow","years",1,51,"HF","HF","HF",1,"study",57,3000,318000
2,4,2,11,18,"stayed","letter",2,51,"HF","HF","HF",0,"study",58,3000,321000
2,5,2,6,19,"reasonab","knowing",2,51,"HF","HF","HF",0,"study",59,3000,324000
2,7,2,15,20,"paid","someone",1,51,"HF","HF","HF",1,"study",60,63000,327000
2,7,2,1,1,"leaving",NA,0,51,"HF","HF","HF",0,"test",61,3000,390000
2,7,2,2,12,"obvious",NA,1,51,"HF","HF","HF",1,"test",62,3000,393000
2,5,2,3,16,"pushed",NA,1,51,"HF","HF","HF",1,"test",63,3000,396000
2,8,2,4,3,"seek",NA,1,51,"HF","HF","HF",1,"test",64,3000,399000
2,8,2,5,2,"might",NA,0,51,"HF","HF","HF",0,"test",65,3000,402000
2,5,2,6,19,"reasonab",NA,2,51,"HF","HF","HF",0,"test",66,3000,405000
2,6,2,7,8,"roads",NA,2,51,"HF","HF","HF",0,"test",67,3000,408000
2,7,2,8,14,"yesterda",NA,2,51,"HF","HF","HF",0,"test",68,3000,411000
2,4,2,9,17,"yellow",NA,1,51,"HF","HF","HF",1,"test",69,3000,414000
2,6,2,10,10,"really",NA,1,51,"HF","HF","HF",1,"test",70,3000,417000
2,4,2,11,18,"stayed",NA,2,51,"HF","HF","HF",0,"test",71,3000,420000
2,6,2,12,9,"girl",NA,1,51,"HF","HF","HF",1,"test",72,3000,423000
2,8,2,13,5,"year",NA,0,51,"HF","HF","HF",0,"test",73,3000,426000
2,5,2,14,13,"failed",NA,2,51,"HF","HF","HF",0,"test",74,3000,429000
2,7,2,15,20,"paid",NA,1,51,"HF","HF","HF",1,"test",75,3000,432000
2,8,2,16,4,"slow",NA,2,51,"HF","HF","HF",0,"test",76,3000,435000
2,6,2,17,6,"worry",NA,2,51,"HF","HF","HF",0,"test",77,3000,438000
2,6,2,18,7,"scene",NA,2,51,"HF","HF","HF",0,"test",78,3000,441000
2,7,2,19,11,"offered",NA,2,51,"HF","HF","HF",0,"test",79,3000,444000
2,8,2,20,15,"dogs",NA,1,51,"HF","HF","HF",1,"test",80,93000,447000
2,4,3,11,1,"plays","bards",2,51,"HF","LF","MF",0,"study",81,3000,540000
2,3,3,18,2,"broke","avowed",2,51,"HF","LF","MF",0,"study",82,3000,543000
2,3,3,2,3,"place","doting",2,51,"HF","LF","MF",0,"study",83,3000,546000
2,3,3,19,4,"ready","lasso",2,51,"HF","LF","MF",0,"study",84,3000,549000
2,6,3,3,5,"worse","lapped",2,51,"HF","LF","MF",0,"study",85,3000,552000
2,6,3,4,6,"winter","handbag",1,51,"HF","LF","MF",1,"study",86,3000,555000
2,6,3,12,7,"writer","defied",2,51,"HF","LF","MF",0,"study",87,3000,558000
2,3,3,8,8,"drew","skinless",1,51,"HF","LF","MF",1,"study",88,3000,561000
2,3,3,9,9,"brown","drier",2,51,"HF","LF","MF",0,"study",89,3000,564000
2,3,3,10,10,"being","ducts",2,51,"HF","LF","MF",0,"study",90,3000,567000
2,3,3,13,11,"huge","devour",2,51,"HF","LF","MF",0,"study",91,3000,570000
2,3,3,14,12,"role","mishap",2,51,"HF","LF","MF",0,"study",92,3000,573000
2,3,3,5,13,"season","lice",1,51,"HF","LF","MF",1,"study",93,3000,576000
2,3,3,15,14,"maintena","tropic",2,51,"HF","LF","MF",0,"study",94,3000,579000
2,3,3,16,15,"inches","ulcer",2,51,"HF","LF","MF",0,"study",95,3000,582000
2,3,3,1,16,"keeping","upped",2,51,"HF","LF","MF",0,"study",96,3000,585000
2,3,3,20,17,"actually","carbons",2,51,"HF","LF","MF",0,"study",97,3000,588000
2,3,3,17,18,"industri","gassed",2,51,"HF","LF","MF",0,"study",98,3000,591000
2,6,3,6,19,"gross","apologet",1,51,"HF","LF","MF",1,"study",99,3000,594000
2,4,3,7,20,"depth","tusks",2,51,"HF","LF","MF",0,"study",100,63000,597000
2,3,3,1,16,"keeping",NA,2,51,"HF","LF","MF",0,"test",101,3000,660000
2,3,3,2,3,"place",NA,2,51,"HF","LF","MF",0,"test",102,3000,663000
2,6,3,3,5,"worse",NA,2,51,"HF","LF","MF",0,"test",103,3000,666000
2,6,3,4,6,"winter",NA,1,51,"HF","LF","MF",1,"test",104,3000,669000
2,3,3,5,13,"season",NA,1,51,"HF","LF","MF",1,"test",105,3000,672000
2,6,3,6,19,"gross",NA,1,51,"HF","LF","MF",1,"test",106,3000,675000
2,4,3,7,20,"depth",NA,2,51,"HF","LF","MF",0,"test",107,3000,678000
2,3,3,8,8,"drew",NA,1,51,"HF","LF","MF",1,"test",108,3000,681000
2,3,3,9,9,"brown",NA,2,51,"HF","LF","MF",0,"test",109,3000,684000
2,3,3,10,10,"being",NA,2,51,"HF","LF","MF",0,"test",110,3000,687000
2,4,3,11,1,"plays",NA,2,51,"HF","LF","MF",0,"test",111,3000,690000
2,6,3,12,7,"writer",NA,2,51,"HF","LF","MF",0,"test",112,3000,693000
2,3,3,13,11,"huge",NA,2,51,"HF","LF","MF",0,"test",113,3000,696000
2,3,3,14,12,"role",NA,2,51,"HF","LF","MF",0,"test",114,3000,699000
2,3,3,15,14,"maintena",NA,2,51,"HF","LF","MF",0,"test",115,3000,702000
2,3,3,16,15,"inches",NA,2,51,"HF","LF","MF",0,"test",116,3000,705000
2,3,3,17,18,"industri",NA,2,51,"HF","LF","MF",0,"test",117,3000,708000
2,3,3,18,2,"broke",NA,2,51,"HF","LF","MF",0,"test",118,3000,711000
2,3,3,19,4,"ready",NA,2,51,"HF","LF","MF",0,"test",119,3000,714000
2,3,3,20,17,"actually",NA,2,51,"HF","LF","MF",0,"test",120,93000,717000
2,5,4,2,1,"pails","human",2,51,"LF","HF","MF",0,"study",121,3000,810000
2,5,4,3,2,"dingy","beach",1,51,"LF","HF","MF",1,"study",122,3000,813000
2,8,4,9,3,"cleft","long",1,51,"LF","HF","MF",1,"study",123,3000,816000
2,3,4,4,4,"belated","nobody",2,51,"LF","HF","MF",0,"study",124,3000,819000
2,4,4,11,5,"fennel","beat",2,51,"LF","HF","MF",0,"study",125,3000,822000
2,4,4,10,6,"hone","having",2,51,"LF","HF","MF",0,"study",126,3000,825000
2,5,4,20,7,"harrow","widely",2,51,"LF","HF","MF",0,"study",127,3000,828000
2,4,4,15,8,"hoodlum","opening",2,51,"LF","HF","MF",0,"study",128,3000,831000
2,6,4,16,9,"drab","failure",1,51,"LF","HF","MF",1,"study",129,3000,834000
2,5,4,1,10,"milder","trial",2,51,"LF","HF","MF",0,"study",130,3000,837000
2,5,4,12,11,"noose","walked",1,51,"LF","HF","MF",1,"study",131,3000,840000
2,2,4,14,12,"julep","morning",2,51,"LF","HF","MF",0,"study",132,3000,843000
2,4,4,13,13,"rustle","world",2,51,"LF","HF","MF",0,"study",133,3000,846000
2,5,4,5,14,"girdle","famous",1,51,"LF","HF","MF",1,"study",134,3000,849000
2,5,4,19,15,"ghettos","novel",2,51,"LF","HF","MF",0,"study",135,3000,852000
2,4,4,6,16,"glimmer","homes",2,51,"LF","HF","MF",0,"study",136,3000,855000
2,3,4,17,17,"lath","uncle",2,51,"LF","HF","MF",0,"study",137,3000,858000
2,2,4,7,18,"broil","liberal",2,51,"LF","HF","MF",0,"study",138,3000,861000
2,2,4,8,19,"hurling","vast",0,51,"LF","HF","MF",0,"study",139,3000,864000
2,6,4,18,20,"racy","worked",1,51,"LF","HF","MF",1,"study",140,63000,867000
2,5,4,1,10,"milder",NA,2,51,"LF","HF","MF",0,"test",141,3000,930000
2,5,4,2,1,"pails",NA,2,51,"LF","HF","MF",0,"test",142,3000,933000
2,5,4,3,2,"dingy",NA,1,51,"LF","HF","MF",1,"test",143,3000,936000
2,3,4,4,4,"belated",NA,2,51,"LF","HF","MF",0,"test",144,3000,939000
2,5,4,5,14,"girdle",NA,1,51,"LF","HF","MF",1,"test",145,3000,942000
2,4,4,6,16,"glimmer",NA,2,51,"LF","HF","MF",0,"test",146,3000,945000
2,2,4,7,18,"broil",NA,2,51,"LF","HF","MF",0,"test",147,3000,948000
2,2,4,8,19,"hurling",NA,0,51,"LF","HF","MF",0,"test",148,3000,951000
2,8,4,9,3,"cleft",NA,1,51,"LF","HF","MF",1,"test",149,3000,954000
2,4,4,10,6,"hone",NA,2,51,"LF","HF","MF",0,"test",150,3000,957000
2,4,4,11,5,"fennel",NA,2,51,"LF","HF","MF",0,"test",151,3000,960000
2,5,4,12,11,"noose",NA,1,51,"LF","HF","MF",1,"test",152,3000,963000
2,4,4,13,13,"rustle",NA,2,51,"LF","HF","MF",0,"test",153,3000,966000
2,2,4,14,12,"julep",NA,2,51,"LF","HF","MF",0,"test",154,3000,969000
2,4,4,15,8,"hoodlum",NA,2,51,"LF","HF","MF",0,"test",155,3000,972000
2,6,4,16,9,"drab",NA,1,51,"LF","HF","MF",1,"test",156,3000,975000
2,3,4,17,17,"lath",NA,2,51,"LF","HF","MF",0,"test",157,3000,978000
2,6,4,18,20,"racy",NA,1,51,"LF","HF","MF",1,"test",158,3000,981000
2,5,4,19,15,"ghettos",NA,2,51,"LF","HF","MF",0,"test",159,3000,984000
2,5,4,20,7,"harrow",NA,2,51,"LF","HF","MF",0,"test",160,93000,987000
2,2,1,14,1,"lurked","heaped",2,52,"LF","LF","LF",0,"study",1,3000,0
2,3,1,8,2,"idling","enzymati",0,52,"LF","LF","LF",0,"study",2,3000,3000
2,3,1,7,3,"aflame","daisies",2,52,"LF","LF","LF",0,"study",3,3000,6000
2,3,1,15,4,"panes","noblest",2,52,"LF","LF","LF",0,"study",4,3000,9000
2,2,1,16,5,"frolic","precocio",2,52,"LF","LF","LF",0,"study",5,3000,12000
2,3,1,6,6,"recount","quell",2,52,"LF","LF","LF",0,"study",6,3000,15000
2,4,1,17,7,"calmness","distal",2,52,"LF","LF","LF",0,"study",7,3000,18000
2,3,1,19,8,"monaster","lilting",2,52,"LF","LF","LF",0,"study",8,3000,21000
2,3,1,9,9,"grub","earthy",2,52,"LF","LF","LF",0,"study",9,3000,24000
2,4,1,10,10,"dampen","impinge",2,52,"LF","LF","LF",0,"study",10,3000,27000
2,5,1,12,11,"glibly","banked",2,52,"LF","LF","LF",0,"study",11,3000,30000
2,4,1,3,12,"heady","attuned",2,52,"LF","LF","LF",0,"study",12,3000,33000
2,4,1,11,13,"bluish","rusk",2,52,"LF","LF","LF",0,"study",13,3000,36000
2,5,1,18,14,"dully","grilled",2,52,"LF","LF","LF",0,"study",14,3000,39000
2,4,1,20,15,"girdle","erred",2,52,"LF","LF","LF",0,"study",15,3000,42000
2,4,1,13,16,"feebly","abetted",2,52,"LF","LF","LF",0,"study",16,3000,45000
2,3,1,1,17,"curbs","gaunt",2,52,"LF","LF","LF",0,"study",17,3000,48000
2,5,1,2,18,"jowls","gouging",2,52,"LF","LF","LF",0,"study",18,3000,51000
2,5,1,4,19,"frills","chins",0,52,"LF","LF","LF",0,"study",19,3000,54000
2,4,1,5,20,"numbing","noose",1,52,"LF","LF","LF",1,"study",20,63000,57000
2,3,1,1,17,"curbs",NA,2,52,"LF","LF","LF",0,"test",21,3000,120000
2,5,1,2,18,"jowls",NA,2,52,"LF","LF","LF",0,"test",22,3000,123000
2,4,1,3,12,"heady",NA,2,52,"LF","LF","LF",0,"test",23,3000,126000
2,5,1,4,19,"frills",NA,0,52,"LF","LF","LF",0,"test",24,3000,129000
2,4,1,5,20,"numbing",NA,1,52,"LF","LF","LF",1,"test",25,3000,132000
2,3,1,6,6,"recount",NA,2,52,"LF","LF","LF",0,"test",26,3000,135000
2,3,1,7,3,"aflame",NA,2,52,"LF","LF","LF",0,"test",27,3000,138000
2,3,1,8,2,"idling",NA,0,52,"LF","LF","LF",0,"test",28,3000,141000
2,3,1,9,9,"grub",NA,2,52,"LF","LF","LF",0,"test",29,3000,144000
2,4,1,10,10,"dampen",NA,2,52,"LF","LF","LF",0,"test",30,3000,147000
2,4,1,11,13,"bluish",NA,2,52,"LF","LF","LF",0,"test",31,3000,150000
2,5,1,12,11,"glibly",NA,2,52,"LF","LF","LF",0,"test",32,3000,153000
2,4,1,13,16,"feebly",NA,2,52,"LF","LF","LF",0,"test",33,3000,156000
2,2,1,14,1,"lurked",NA,2,52,"LF","LF","LF",0,"test",34,3000,159000
2,3,1,15,4,"panes",NA,2,52,"LF","LF","LF",0,"test",35,3000,162000
2,2,1,16,5,"frolic",NA,2,52,"LF","LF","LF",0,"test",36,3000,165000
2,4,1,17,7,"calmness",NA,2,52,"LF","LF","LF",0,"test",37,3000,168000
2,5,1,18,14,"dully",NA,2,52,"LF","LF","LF",0,"test",38,3000,171000
2,3,1,19,8,"monaster",NA,2,52,"LF","LF","LF",0,"test",39,3000,174000
2,4,1,20,15,"girdle",NA,2,52,"LF","LF","LF",0,"test",40,93000,177000
2,6,2,5,1,"year","wonder",1,52,"HF","HF","HF",1,"study",41,3000,270000
2,4,2,11,2,"still","industri",1,52,"HF","HF","HF",1,"study",42,3000,273000
2,5,2,7,3,"justice","yellow",1,52,"HF","HF","HF",1,"study",43,3000,276000
2,7,2,8,4,"scene","felt",1,52,"HF","HF","HF",1,"study",44,3000,279000
2,5,2,9,5,"helped","choose",2,52,"HF","HF","HF",0,"study",45,3000,282000
2,3,2,20,6,"everybod","cell",1,52,"HF","HF","HF",1,"study",46,3000,285000
2,7,2,2,7,"charge","park",1,52,"HF","HF","HF",1,"study",47,3000,288000
2,5,2,10,8,"feet","girl",1,52,"HF","HF","HF",1,"study",48,3000,291000
2,7,2,1,9,"industry","desk",1,52,"HF","HF","HF",1,"study",49,3000,294000
2,4,2,12,10,"scale","reasonab",2,52,"HF","HF","HF",0,"study",50,3000,297000
2,5,2,6,11,"sharp","artists",0,52,"HF","HF","HF",0,"study",51,3000,3e+05
2,6,2,13,12,"years","officer",0,52,"HF","HF","HF",0,"study",52,3000,303000
2,4,2,3,13,"ancient","windows",1,52,"HF","HF","HF",1,"study",53,3000,306000
2,7,2,14,14,"youth","yesterda",0,52,"HF","HF","HF",0,"study",54,3000,309000
2,8,2,4,15,"talked","calls",1,52,"HF","HF","HF",1,"study",55,3000,312000
2,5,2,19,16,"pushed","labor",2,52,"HF","HF","HF",0,"study",56,3000,315000
2,7,2,15,17,"season","part",1,52,"HF","HF","HF",1,"study",57,3000,318000
2,4,2,16,18,"kept","anyone",2,52,"HF","HF","HF",0,"study",58,3000,321000
2,5,2,17,19,"fixed","caught",2,52,"HF","HF","HF",0,"study",59,3000,324000
2,6,2,18,20,"fashion","easier",1,52,"HF","HF","HF",1,"study",60,63000,327000
2,7,2,1,9,"industry",NA,1,52,"HF","HF","HF",1,"test",61,3000,390000
2,7,2,2,7,"charge",NA,1,52,"HF","HF","HF",1,"test",62,3000,393000
2,4,2,3,13,"ancient",NA,1,52,"HF","HF","HF",1,"test",63,3000,396000
2,8,2,4,15,"talked",NA,1,52,"HF","HF","HF",1,"test",64,3000,399000
2,6,2,5,1,"year",NA,1,52,"HF","HF","HF",1,"test",65,3000,402000
2,5,2,6,11,"sharp",NA,0,52,"HF","HF","HF",0,"test",66,3000,405000
2,5,2,7,3,"justice",NA,1,52,"HF","HF","HF",1,"test",67,3000,408000
2,7,2,8,4,"scene",NA,1,52,"HF","HF","HF",1,"test",68,3000,411000
2,5,2,9,5,"helped",NA,2,52,"HF","HF","HF",0,"test",69,3000,414000
2,5,2,10,8,"feet",NA,1,52,"HF","HF","HF",1,"test",70,3000,417000
2,4,2,11,2,"still",NA,1,52,"HF","HF","HF",1,"test",71,3000,420000
2,4,2,12,10,"scale",NA,2,52,"HF","HF","HF",0,"test",72,3000,423000
2,6,2,13,12,"years",NA,0,52,"HF","HF","HF",0,"test",73,3000,426000
2,7,2,14,14,"youth",NA,0,52,"HF","HF","HF",0,"test",74,3000,429000
2,7,2,15,17,"season",NA,1,52,"HF","HF","HF",1,"test",75,3000,432000
2,4,2,16,18,"kept",NA,2,52,"HF","HF","HF",0,"test",76,3000,435000
2,5,2,17,19,"fixed",NA,2,52,"HF","HF","HF",0,"test",77,3000,438000
2,6,2,18,20,"fashion",NA,1,52,"HF","HF","HF",1,"test",78,3000,441000
2,5,2,19,16,"pushed",NA,2,52,"HF","HF","HF",0,"test",79,3000,444000
2,3,2,20,6,"everybod",NA,1,52,"HF","HF","HF",1,"test",80,93000,447000
2,5,3,7,1,"membersh","sinless",2,52,"HF","LF","MF",0,"study",81,3000,540000
2,6,3,14,2,"frequent","whizzed",0,52,"HF","LF","MF",0,"study",82,3000,543000
2,4,3,6,3,"hotel","trotted",2,52,"HF","LF","MF",0,"study",83,3000,546000
2,4,3,9,4,"income","rinsing",2,52,"HF","LF","MF",0,"study",84,3000,549000
2,3,3,8,5,"merely","roadway",2,52,"HF","LF","MF",0,"study",85,3000,552000
2,4,3,10,6,"shoulder","suds",0,52,"HF","LF","MF",0,"study",86,3000,555000
2,2,3,20,7,"ball","falsity",2,52,"HF","LF","MF",0,"study",87,3000,558000
2,3,3,11,8,"greater","seashore",2,52,"HF","LF","MF",0,"study",88,3000,561000
2,5,3,12,9,"fall","dived",1,52,"HF","LF","MF",1,"study",89,3000,564000
2,4,3,17,10,"disease","winless",2,52,"HF","LF","MF",0,"study",90,3000,567000
2,3,3,2,11,"turning","bunt",2,52,"HF","LF","MF",0,"study",91,3000,570000
2,4,3,16,12,"upper","wiry",2,52,"HF","LF","MF",0,"study",92,3000,573000
2,4,3,13,13,"purposes","slackene",2,52,"HF","LF","MF",0,"study",93,3000,576000
2,3,3,18,14,"visit","byproduc",0,52,"HF","LF","MF",0,"study",94,3000,579000
2,5,3,1,15,"waiting","apotheca",2,52,"HF","LF","MF",0,"study",95,3000,582000
2,4,3,3,16,"weather","easel",2,52,"HF","LF","MF",0,"study",96,3000,585000
2,4,3,19,17,"hour","shied",2,52,"HF","LF","MF",0,"study",97,3000,588000
2,2,3,4,18,"late","winked",1,52,"HF","LF","MF",1,"study",98,3000,591000
2,3,3,5,19,"going","carbons",0,52,"HF","LF","MF",0,"study",99,3000,594000
2,4,3,15,20,"plant","winking",1,52,"HF","LF","MF",1,"study",100,63000,597000
2,5,3,1,15,"waiting",NA,2,52,"HF","LF","MF",0,"test",101,3000,660000
2,3,3,2,11,"turning",NA,2,52,"HF","LF","MF",0,"test",102,3000,663000
2,4,3,3,16,"weather",NA,2,52,"HF","LF","MF",0,"test",103,3000,666000
2,2,3,4,18,"late",NA,1,52,"HF","LF","MF",1,"test",104,3000,669000
2,3,3,5,19,"going",NA,0,52,"HF","LF","MF",0,"test",105,3000,672000
2,4,3,6,3,"hotel",NA,2,52,"HF","LF","MF",0,"test",106,3000,675000
2,5,3,7,1,"membersh",NA,2,52,"HF","LF","MF",0,"test",107,3000,678000
2,3,3,8,5,"merely",NA,2,52,"HF","LF","MF",0,"test",108,3000,681000
2,4,3,9,4,"income",NA,2,52,"HF","LF","MF",0,"test",109,3000,684000
2,4,3,10,6,"shoulder",NA,0,52,"HF","LF","MF",0,"test",110,3000,687000
2,3,3,11,8,"greater",NA,2,52,"HF","LF","MF",0,"test",111,3000,690000
2,5,3,12,9,"fall",NA,1,52,"HF","LF","MF",1,"test",112,3000,693000
2,4,3,13,13,"purposes",NA,2,52,"HF","LF","MF",0,"test",113,3000,696000
2,6,3,14,2,"frequent",NA,0,52,"HF","LF","MF",0,"test",114,3000,699000
2,4,3,15,20,"plant",NA,1,52,"HF","LF","MF",1,"test",115,3000,702000
2,4,3,16,12,"upper",NA,2,52,"HF","LF","MF",0,"test",116,3000,705000
2,4,3,17,10,"disease",NA,2,52,"HF","LF","MF",0,"test",117,3000,708000
2,3,3,18,14,"visit",NA,0,52,"HF","LF","MF",0,"test",118,3000,711000
2,4,3,19,17,"hour",NA,2,52,"HF","LF","MF",0,"test",119,3000,714000
2,2,3,20,7,"ball",NA,2,52,"HF","LF","MF",0,"test",120,93000,717000
2,3,4,4,1,"saluted","elements",2,52,"LF","HF","MF",0,"study",121,3000,810000
2,3,4,10,2,"whigs","period",2,52,"LF","HF","MF",0,"study",122,3000,813000
2,5,4,3,3,"whirl","tall",0,52,"LF","HF","MF",0,"study",123,3000,816000
2,4,4,20,4,"lilacs","marriage",2,52,"LF","HF","MF",0,"study",124,3000,819000
2,4,4,16,5,"bellow","foreign",1,52,"LF","HF","MF",1,"study",125,3000,822000
2,4,4,11,6,"garages","entirely",2,52,"LF","HF","MF",0,"study",126,3000,825000
2,7,4,7,7,"runoff","stress",1,52,"LF","HF","MF",1,"study",127,3000,828000
2,4,4,5,8,"ponies","give",2,52,"LF","HF","MF",0,"study",128,3000,831000
2,4,4,12,9,"glimmer","silence",2,52,"LF","HF","MF",0,"study",129,3000,834000
2,5,4,13,10,"bygone","ages",2,52,"LF","HF","MF",0,"study",130,3000,837000
2,4,4,6,11,"biceps","train",2,52,"LF","HF","MF",0,"study",131,3000,840000
2,4,4,15,12,"ironed","putting",2,52,"LF","HF","MF",0,"study",132,3000,843000
2,5,4,8,13,"bony","tomorrow",2,52,"LF","HF","MF",0,"study",133,3000,846000
2,6,4,9,14,"benevole","famous",2,52,"LF","HF","MF",0,"study",134,3000,849000
2,5,4,17,15,"crone","fully",2,52,"LF","HF","MF",0,"study",135,3000,852000
2,4,4,18,16,"infatuat","paid",2,52,"LF","HF","MF",0,"study",136,3000,855000
2,4,4,14,17,"midday","stated",2,52,"LF","HF","MF",0,"study",137,3000,858000
2,3,4,19,18,"smelt","stone",0,52,"LF","HF","MF",0,"study",138,3000,861000
2,4,4,1,19,"gassed","planned",2,52,"LF","HF","MF",0,"study",139,3000,864000
2,5,4,2,20,"lanky","taught",2,52,"LF","HF","MF",0,"study",140,63000,867000
2,4,4,1,19,"gassed",NA,2,52,"LF","HF","MF",0,"test",141,3000,930000
2,5,4,2,20,"lanky",NA,2,52,"LF","HF","MF",0,"test",142,3000,933000
2,5,4,3,3,"whirl",NA,0,52,"LF","HF","MF",0,"test",143,3000,936000
2,3,4,4,1,"saluted",NA,2,52,"LF","HF","MF",0,"test",144,3000,939000
2,4,4,5,8,"ponies",NA,2,52,"LF","HF","MF",0,"test",145,3000,942000
2,4,4,6,11,"biceps",NA,2,52,"LF","HF","MF",0,"test",146,3000,945000
2,7,4,7,7,"runoff",NA,1,52,"LF","HF","MF",1,"test",147,3000,948000
2,5,4,8,13,"bony",NA,2,52,"LF","HF","MF",0,"test",148,3000,951000
2,6,4,9,14,"benevole",NA,2,52,"LF","HF","MF",0,"test",149,3000,954000
2,3,4,10,2,"whigs",NA,2,52,"LF","HF","MF",0,"test",150,3000,957000
2,4,4,11,6,"garages",NA,2,52,"LF","HF","MF",0,"test",151,3000,960000
2,4,4,12,9,"glimmer",NA,2,52,"LF","HF","MF",0,"test",152,3000,963000
2,5,4,13,10,"bygone",NA,2,52,"LF","HF","MF",0,"test",153,3000,966000
2,4,4,14,17,"midday",NA,2,52,"LF","HF","MF",0,"test",154,3000,969000
2,4,4,15,12,"ironed",NA,2,52,"LF","HF","MF",0,"test",155,3000,972000
2,4,4,16,5,"bellow",NA,1,52,"LF","HF","MF",1,"test",156,3000,975000
2,5,4,17,15,"crone",NA,2,52,"LF","HF","MF",0,"test",157,3000,978000
2,4,4,18,16,"infatuat",NA,2,52,"LF","HF","MF",0,"test",158,3000,981000
2,3,4,19,18,"smelt",NA,0,52,"LF","HF","MF",0,"test",159,3000,984000
2,4,4,20,4,"lilacs",NA,2,52,"LF","HF","MF",0,"test",160,93000,987000
