,Unnamed: 0,subject,stim1,stim2,freq,triatype,procedure,trial,rt,source,freq_prioritem1,freq_prioritem,freq_prioritem2,freq_prioritem3,freq_consec_value,freq_consec_lab,resp,rem,know,new,acc,duration,onset,list,old,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,old_pred
87,3208,29,umbrella.pict,nan,high,old,test,88,998,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2498,538.478,context1,1.0,context1.umbrella.pict.nan.,0.10616837926795843,0.2654082992646278,0.0,1.0,1.0,True,context1.umbrella.pict.hospital.,False,1.0,0.4857858094852394,0.3,0.3,3.0,1.0736381646527429,0.8029023004963487
88,3209,29,bottle2.pict,nan,low,old,test,89,1301,fake,high,high,low,high,0.5,high1,fam,0.0,1.0,0.0,1.0,2801,540.976,context1,1.0,context1.bottle2.pict.nan.,0.1039701756447452,0.26160347486128926,0.0,1.0,1.0,True,context1.bottle2.pict.satin.,False,1.0,0.4831224324029024,0.3,0.3,3.0,1.0781432163783602,0.7676982686689859
89,3210,29,apple.pict,nan,low,old,test,90,2316,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,3816,543.7769999999999,context1,1.0,context1.apple.pict.nan.,0.10414682576261833,0.26200239957919996,0.0,1.0,1.0,True,context1.apple.pict.boulder.,False,1.0,0.48340167970543996,0.3,0.3,3.0,1.077670896177033,0.7706505366527259
90,3211,29,drum2.pict,nan,high,old,test,91,1243,fake,high,high,high,high,2.5,high3,rem,1.0,0.0,0.0,1.0,2743,547.593,context1,1.0,context1.drum2.pict.nan.,0.10319589836348027,0.2603896112833351,0.0,1.0,1.0,True,context1.drum2.pict.dress.,False,1.0,0.48227272789833453,0.3,0.3,3.0,1.0795875532521677,0.7545119242964293
92,3213,29,pencil.pict,nan,high,old,test,93,1546,fake,low,low,high,high,-0.5,low1,new,0.0,0.0,1.0,0.0,3046,553.713,context1,0.0,context1.pencil.pict.nan.,0.10251271913521755,0.2592540867877135,0.0,1.0,1.0,True,context1.pencil.pict.ground.,False,1.0,0.4814778607513994,0.3,0.3,3.0,1.0809379759535431,0.7425511311844593
93,3214,29,stove.pict,nan,high,old,test,94,1746,fake,high,high,low,high,0.5,high1,new,0.0,0.0,1.0,0.0,3246,556.759,context1,0.0,context1.stove.pict.nan.,0.10167340082033545,0.2577849256922131,0.0,1.0,1.0,True,context1.stove.pict.floor.,False,1.0,0.48044944798454914,0.3,0.3,3.0,1.0826883267716334,0.7274527567944632
94,3215,29,pig.pict,nan,low,old,test,95,2096,fake,low,low,low,high,-1.5,low2,new,0.0,0.0,1.0,0.0,3596,560.005,context1,0.0,context1.pig.pict.nan.,0.1050456266289132,0.26385219630320506,0.0,1.0,1.0,True,context1.pig.pict.crumb.,False,1.0,0.4846965374122435,0.3,0.3,3.0,1.0754804840154388,0.7853416739002318
95,3216,29,table.pict,nan,high,old,test,96,2266,fake,low,low,high,high,-0.5,low1,new,0.0,0.0,1.0,0.0,3766,563.601,context1,0.0,context1.table.pict.nan.,0.10248125896668328,0.25932970138272715,0.0,1.0,1.0,True,context1.table.pict.spring.,False,1.0,0.48153079096790896,0.3,0.3,3.0,1.0808482045022294,0.7419931394152663
97,3218,29,cannon.pict,nan,high,old,test,98,1353,fake,low,low,high,high,-0.5,low1,new,0.0,0.0,1.0,0.0,2853,571.3389999999999,context1,0.0,context1.cannon.pict.nan.,0.10261916187132926,0.25965459965050675,0.0,1.0,1.0,True,context1.cannon.pict.college.,False,1.0,0.4817582197553547,0.3,0.3,3.0,1.0804618126537386,0.7444343880924156
98,3219,29,tomato.pict,nan,low,old,test,99,1871,fake,low,low,high,low,-0.5,low1,new,0.0,0.0,1.0,0.0,3371,574.192,context1,0.0,context1.tomato.pict.nan.,0.10311608831864867,0.26055239559999904,0.0,1.0,1.0,True,context1.tomato.pict.steeple.,False,1.0,0.4823866769199993,0.3,0.3,3.0,1.079392683593941,0.7531302194977695
101,3222,29,grapes.pict,nan,low,old,test,102,1918,fake,high,high,high,low,1.5,high2,new,0.0,0.0,1.0,0.0,3418,585.242,context1,0.0,context1.grapes.pict.nan.,0.10027475503325405,0.25558558763470746,0.0,1.0,1.0,True,context1.grapes.pict.singer.,False,1.0,0.47890991134429517,0.3,0.3,3.0,1.0853162775167615,0.7013545782389836
102,3223,29,dice.pict,nan,low,old,test,103,2752,fake,high,high,high,high,3.5,high4,fam,0.0,1.0,0.0,1.0,4252,588.66,context1,1.0,context1.dice.pict.nan.,0.1010168713355017,0.25695813833195164,0.0,1.0,1.0,True,context1.dice.pict.pendulum.,False,1.0,0.47987069683236616,0.3,0.3,3.0,1.0836757049167784,0.715343788847008
106,3227,29,violin.pict,nan,low,old,test,107,2472,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,3972,602.8349999999999,context1,1.0,context1.violin.pict.nan.,0.10229995645383284,0.25940510266934264,0.0,1.0,1.0,True,context1.violin.pict.alley.,False,1.0,0.48158357186853984,0.3,0.3,3.0,1.0807588055188975,0.7387652947400885
107,3228,29,avocado.pict,nan,low,old,test,108,1273,fake,high,high,low,low,0.5,high1,fam,0.0,1.0,0.0,1.0,2773,606.807,context1,1.0,context1.avocado.pict.nan.,0.10121030255965405,0.257477227194697,0.0,1.0,1.0,True,context1.avocado.pict.vault.,False,1.0,0.4802340590362879,0.3,0.3,3.0,1.0830564639317122,0.7189379815505405
108,3229,29,pot2.pict,nan,low,old,test,109,2755,fake,low,low,low,high,-1.5,low2,new,0.0,0.0,1.0,0.0,4255,609.5799999999999,context1,0.0,context1.pot2.pict.nan.,0.10165065673156393,0.2582689069108663,0.0,1.0,1.0,True,context1.pot2.pict.moisture.,False,1.0,0.48078823483760635,0.3,0.3,3.0,1.0821105731318132,0.7270375802500757
111,3232,29,sock.pict,nan,high,old,test,112,1518,fake,high,high,high,low,1.5,high2,new,0.0,0.0,1.0,0.0,3018,620.598,context1,0.0,context1.sock.pict.nan.,0.09924009194346609,0.25402645963681303,0.0,1.0,1.0,True,context1.sock.pict.mouth.,False,1.0,0.4778185217457691,0.3,0.3,3.0,1.0871831010514477,0.6813463558813113
113,3234,29,guitar.pict,nan,low,old,test,114,3527,fake,low,low,high,high,-0.5,low1,fam,0.0,1.0,0.0,1.0,5027,626.136,context1,1.0,context1.guitar.pict.nan.,0.10117396100025206,0.25754805383898266,0.0,1.0,1.0,True,context1.guitar.pict.stair.,False,1.0,0.4802836376872879,0.3,0.3,3.0,1.0829696136730598,0.718264385722392
114,3235,29,stethoscope.pict,nan,low,old,test,115,5790,fake,high,high,high,high,2.5,high3,new,0.0,0.0,1.0,0.0,7290,631.163,context1,0.0,context1.stethoscope.pict.nan.,0.09760294812956799,0.2511712437117861,0.0,1.0,1.0,True,context1.stethoscope.pict.leaflet.,False,1.0,0.47581987059825026,0.3,0.3,3.0,1.0906142021915795,0.6485985740105624
115,3236,29,piano.pict,nan,low,old,test,116,3560,fake,low,low,high,low,-0.5,low1,fam,0.0,1.0,0.0,1.0,5060,638.453,context1,1.0,context1.piano.pict.nan.,0.10002836832464974,0.25557129322545385,0.0,1.0,1.0,True,context1.piano.pict.harness.,False,1.0,0.47889990525781767,0.3,0.3,3.0,1.085334302840546,0.6966419153020413
119,3240,29,keyboard.pict,nan,high,old,test,120,3156,fake,high,high,low,nan,0.5,high1,new,0.0,0.0,1.0,0.0,4656,651.845,context1,0.0,context1.keyboard.pict.nan.,0.0965820307636838,0.24942385884739493,0.0,1.0,1.0,True,context1.keyboard.pict.office.,False,1.0,0.47459670119317643,0.3,0.3,3.0,1.092718949692105,0.6275840058747555
40,3281,30,piano.pict,nan,low,old,test,41,1660,fake,low,low,nan,nan,-0.5,low1,fam,0.0,1.0,0.0,1.0,3160,379.931,context1,1.0,context1.piano.pict.nan.,0.11517583922692806,0.27477317689163916,0.0,1.0,1.0,True,context1.piano.pict.poster.,False,1.0,0.49234122382414736,0.3,0.3,3.0,1.062656590166518,0.9109789748987813
41,3282,30,pumpkins.pict,nan,low,old,test,42,1121,fake,low,low,low,low,-3.5,low4,new,0.0,0.0,1.0,0.0,2621,383.09099999999995,context1,0.0,context1.pumpkins.pict.nan.,0.08720078328973745,0.20770829353792727,0.0,1.0,1.0,True,context1.pumpkins.pict.leaflet.,False,1.0,0.49390922060320847,0.3,0.3,3.0,1.0600478018734636,0.4247152737177799
42,3283,30,muffin.pict,nan,high,old,test,43,855,fake,high,high,high,high,2.5,high3,rem,1.0,0.0,0.0,1.0,2355,385.712,context1,1.0,context1.muffin.pict.nan.,0.1197574577498054,0.2831102668627831,0.0,1.0,1.0,True,context1.muffin.pict.board.,False,1.0,0.4981771868039481,0.3,0.3,3.0,1.0529905033475735,0.9450311983832655
43,3284,30,spoon.pict,nan,low,old,test,44,960,fake,low,low,high,low,-0.5,low1,new,0.0,0.0,1.0,0.0,2460,388.06699999999995,context1,0.0,context1.spoon.pict.nan.,0.11864554609372703,0.28152375337182634,0.0,1.0,1.0,True,context1.spoon.pict.pendulum.,False,1.0,0.4970666273602784,0.3,0.3,3.0,1.0548189883934964,0.9379019414368617
45,3286,30,pencil.pict,nan,low,old,test,46,1294,fake,high,high,high,high,3.5,high4,rem,1.0,0.0,0.0,1.0,2794,392.858,context1,1.0,context1.pencil.pict.nan.,0.11731665148083112,0.27990449504097276,0.0,1.0,1.0,True,context1.pencil.pict.napkin.,False,1.0,0.4959331465286809,0.3,0.3,3.0,1.0566909292346676,0.9284578778661047
48,3289,30,briefcase.pict,nan,high,old,test,49,1193,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,2693,400.41799999999995,context1,1.0,context1.briefcase.pict.nan.,0.11504618805663246,0.2768113699922585,0.0,1.0,1.0,True,context1.briefcase.pict.staff.,False,1.0,0.4937679589945809,0.3,0.3,3.0,1.0602786389335463,0.9098263433569937
51,3292,30,corn.pict,nan,high,old,test,52,849,fake,low,low,low,nan,-1.5,low2,fam,0.0,1.0,0.0,1.0,2349,408.60699999999997,context1,1.0,context1.corn.pict.nan.,0.11150274604223512,0.2714223813169486,0.0,1.0,1.0,True,context1.corn.pict.hospital.,False,1.0,0.489995666921864,0.3,0.3,3.0,1.0665676079816264,0.8739052109129684
52,3293,30,pepper.pict,nan,high,old,test,53,786,fake,low,low,low,low,-3.5,low4,rem,1.0,0.0,0.0,1.0,2286,410.95599999999996,context1,1.0,context1.pepper.pict.nan.,0.11343988437429305,0.2748818170056486,0.0,1.0,1.0,True,context1.pepper.pict.railroad.,False,1.0,0.492417271903954,0.3,0.3,3.0,1.0625248774622365,0.8946153963561583
53,3294,30,stove.pict,nan,high,old,test,54,656,fake,low,low,low,low,-2.5,low3,rem,1.0,0.0,0.0,1.0,2156,413.24199999999996,context1,1.0,context1.stove.pict.nan.,0.11641199710917678,0.28012306121387465,0.0,1.0,1.0,True,context1.stove.pict.mouth.,False,1.0,0.4960861428497122,0.3,0.3,3.0,1.0564376463155454,0.9214231561127859
56,3297,30,bottle2.pict,nan,high,old,test,57,879,fake,low,low,low,high,-1.5,low2,rem,1.0,0.0,0.0,1.0,2379,420.25899999999996,context1,1.0,context1.bottle2.pict.nan.,0.11432091155753545,0.277131210364703,0.0,1.0,1.0,True,context1.bottle2.pict.husband.,False,1.0,0.4939918472552921,0.3,0.3,3.0,1.059909017203053,0.9031733650109814
58,3299,30,cat.pict,nan,low,old,test,59,831,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2331,424.887,context1,1.0,context1.cat.pict.nan.,0.11530542502446174,0.27900934721106835,0.0,1.0,1.0,True,context1.cat.pict.bouquet.,False,1.0,0.4953065430477478,0.3,0.3,3.0,1.057727082209877,0.9121200309906095
61,3302,30,duck.pict,nan,high,old,test,62,803,fake,high,high,low,low,0.5,high1,fam,0.0,1.0,0.0,1.0,2303,432.22799999999995,context1,1.0,context1.duck.pict.nan.,0.1111970395752455,0.27242334216109865,0.0,1.0,1.0,True,context1.duck.pict.crowd.,False,1.0,0.49069633951276903,0.3,0.3,3.0,1.0653974082381257,0.8703938773466305
64,3305,30,watermelon.pict,nan,high,old,test,65,862,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2362,438.935,context1,1.0,context1.watermelon.pict.nan.,0.10875540734698642,0.26836300068051455,0.0,1.0,1.0,True,context1.watermelon.pict.shoulder.,False,1.0,0.48785410047636013,0.3,0.3,3.0,1.0701553737741238,0.8399220564867553
70,3311,30,umbrella.pict,nan,low,old,test,71,914,fake,high,high,high,high,3.5,high4,rem,1.0,0.0,0.0,1.0,2414,453.669,context1,1.0,context1.umbrella.pict.nan.,0.11147029103514673,0.2737366354825874,0.0,1.0,1.0,True,context1.umbrella.pict.residue.,False,1.0,0.49161564483781117,0.3,0.3,3.0,1.0638611032939371,0.8735356118990107
75,3316,30,drum2.pict,nan,high,old,test,76,711,fake,high,high,low,low,0.5,high1,fam,0.0,1.0,0.0,1.0,2211,465.15999999999997,context1,1.0,context1.drum2.pict.nan.,0.10644016862620057,0.26531894402757583,0.0,1.0,1.0,True,context1.drum2.pict.corner.,False,1.0,0.48572326081930306,0.3,0.3,3.0,1.0737442363014704,0.8070188332449417
76,3317,30,camera.pict,nan,low,old,test,77,1026,fake,low,low,low,low,-3.5,low4,fam,0.0,1.0,0.0,1.0,2526,467.371,context1,1.0,context1.camera.pict.nan.,0.08514517152496853,0.21144174117742942,0.0,1.0,1.0,True,context1.camera.pict.bayonet.,False,1.0,0.4874993719709427,0.3,0.3,3.0,1.070752181065958,0.3810369234226205
78,3319,30,salad.pict,nan,low,old,test,79,1551,fake,high,high,high,high,3.5,high4,fam,0.0,1.0,0.0,1.0,3051,472.58,context1,1.0,context1.salad.pict.nan.,0.10633954597460928,0.26538074435257014,0.0,1.0,1.0,True,context1.salad.pict.satin.,False,1.0,0.48576652104679907,0.3,0.3,3.0,1.0736724268824482,0.8055009575192993
81,3322,30,strawberry2.pict,nan,low,old,test,82,895,fake,low,low,high,high,-0.5,low1,fam,0.0,1.0,0.0,1.0,2395,479.91799999999995,context1,1.0,context1.strawberry2.pict.nan.,0.10934784667431435,0.27077818737721165,0.0,1.0,1.0,True,context1.strawberry2.pict.spike.,False,1.0,0.4895447311640482,0.3,0.3,3.0,1.0673202059340268,0.8477143983434432
82,3323,30,stethoscope.pict,nan,high,old,test,83,906,fake,high,high,high,high,3.5,high4,rem,1.0,0.0,0.0,1.0,2406,482.313,context1,1.0,context1.stethoscope.pict.nan.,0.1078194202321498,0.2681965769075065,0.0,1.0,1.0,True,context1.stethoscope.pict.station.,False,1.0,0.48773760383525444,0.3,0.3,3.0,1.0703527498853576,0.827089049081519
83,3324,30,guitar.pict,nan,low,old,test,84,702,fake,low,low,high,high,-0.5,low1,fam,0.0,1.0,0.0,1.0,2202,484.719,context1,1.0,context1.guitar.pict.nan.,0.10560327827177346,0.2643437886629724,0.0,1.0,1.0,True,context1.guitar.pict.monkey.,False,1.0,0.48504065206408065,0.3,0.3,3.0,1.0748965850803665,0.7941748777954747
84,3325,30,cup.pict,nan,high,old,test,85,1022,fake,high,high,high,high,2.5,high3,fam,0.0,1.0,0.0,1.0,2522,486.921,context1,1.0,context1.cup.pict.nan.,0.10735981860542908,0.2674674841016664,0.0,1.0,1.0,True,context1.cup.pict.column.,False,1.0,0.4872272388711665,0.3,0.3,3.0,1.0712097529370403,0.8205540838166148
85,3326,30,computer.pict,nan,high,old,test,86,1457,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,2957,489.443,context1,1.0,context1.computer.pict.nan.,0.10815009588145892,0.26896964984067995,0.0,1.0,1.0,True,context1.computer.pict.dinner.,False,1.0,0.48827875488847594,0.3,0.3,3.0,1.069444511638114,0.8316958057611279
86,3327,30,raspberry.pict,nan,low,old,test,87,1033,fake,low,low,low,high,-1.5,low2,rem,1.0,0.0,0.0,1.0,2533,492.4,context1,1.0,context1.raspberry.pict.nan.,0.10842739165622861,0.2695475107761656,0.0,1.0,1.0,True,context1.raspberry.pict.wallet.,False,1.0,0.4886832575433159,0.3,0.3,3.0,1.0687673604255552,0.8354974705014979
89,3330,30,mushroom.pict,nan,low,old,test,90,1008,fake,low,low,low,high,-1.5,low2,fam,0.0,1.0,0.0,1.0,2508,499.42199999999997,context1,1.0,context1.mushroom.pict.nan.,0.09506282702882729,0.2388087620515732,0.0,1.0,1.0,True,context1.mushroom.pict.nozzle.,False,1.0,0.48414611480089786,0.3,0.3,3.0,1.0764083454168958,0.5956146905819732
91,3332,30,calculator.pict,nan,low,old,test,92,801,fake,low,low,low,low,-2.5,low3,rem,1.0,0.0,0.0,1.0,2301,504.86499999999995,context1,1.0,context1.calculator.pict.nan.,0.08616009657108264,0.21674527367462337,0.0,1.0,1.0,True,context1.calculator.pict.knuckle.,False,1.0,0.48391431675124363,0.3,0.3,3.0,1.0768030006467,0.40245049089853874
92,3333,30,pineapple.pict,nan,high,old,test,93,673,fake,high,high,high,high,3.5,high4,rem,1.0,0.0,0.0,1.0,2173,507.166,context1,1.0,context1.pineapple.pict.nan.,0.10389913612251574,0.26174860434926517,0.0,1.0,1.0,True,context1.pineapple.pict.paper.,False,1.0,0.4832240230444856,0.3,0.3,3.0,1.077970201362698,0.7665050849507955
94,3335,30,knife.pict,nan,low,old,test,95,985,fake,low,low,low,low,-3.5,low4,fam,0.0,1.0,0.0,1.0,2485,511.52299999999997,context1,1.0,context1.knife.pict.nan.,0.09010348068863161,0.2268154736668635,0.0,1.0,1.0,True,context1.knife.pict.mixer.,False,1.0,0.48373921090314387,0.3,0.3,3.0,1.0770966361074206,0.48787337653712853
98,3339,30,lighthouse.pict,nan,high,old,test,99,1017,fake,low,low,high,high,-0.5,low1,fam,0.0,1.0,0.0,1.0,2517,521.586,context1,1.0,context1.lighthouse.pict.nan.,0.10459773968580154,0.2632562369329624,0.0,1.0,1.0,True,context1.lighthouse.pict.children.,False,1.0,0.48427936585307363,0.3,0.3,3.0,1.0761832899127382,0.7780902574301041
99,3340,30,stereo.pict,nan,high,old,test,100,849,fake,high,high,low,low,0.5,high1,new,0.0,0.0,1.0,0.0,2349,524.103,context1,0.0,context1.stereo.pict.nan.,0.10637292451469407,0.26647100648272937,0.0,1.0,1.0,True,context1.stereo.pict.school.,False,1.0,0.48652970453791056,0.3,0.3,3.0,1.0723854138939959,0.8060052707122339
101,3342,30,pot2.pict,nan,high,old,test,102,1056,fake,high,high,high,high,2.5,high3,rem,1.0,0.0,0.0,1.0,2556,528.625,context1,1.0,context1.pot2.pict.nan.,0.10248978299249406,0.2595782724498936,0.0,1.0,1.0,True,context1.pot2.pict.square.,False,1.0,0.4817047907149255,0.3,0.3,3.0,1.0805486629194965,0.7421443873217652
102,3343,30,dog.pict,nan,low,old,test,103,1411,fake,high,high,low,high,0.5,high1,fam,0.0,1.0,0.0,1.0,2911,531.1809999999999,context1,1.0,context1.dog.pict.nan.,0.104745450455727,0.2636968677072775,0.0,1.0,1.0,True,context1.dog.pict.moisture.,False,1.0,0.4845878073950942,0.3,0.3,3.0,1.0756624589936874,0.780497065610571
104,3345,30,grapes.pict,nan,high,old,test,105,1700,fake,low,low,high,high,-0.5,low1,fam,0.0,1.0,0.0,1.0,3200,536.406,context1,1.0,context1.grapes.pict.nan.,0.10431798952623031,0.2629745125068491,0.0,1.0,1.0,True,context1.grapes.pict.smile.,False,1.0,0.4840821587547943,0.3,0.3,3.0,1.0765167914859335,0.7734909395583645
106,3347,30,lion.pict,nan,high,old,test,107,981,fake,high,high,low,low,0.5,high1,fam,0.0,1.0,0.0,1.0,2481,541.751,context1,1.0,context1.lion.pict.nan.,0.1044434617981645,0.26323632262088953,0.0,1.0,1.0,True,context1.lion.pict.dress.,False,1.0,0.4842654258346226,0.3,0.3,3.0,1.0762058369066045,0.7755604298686902
107,3348,30,gloves.pict,nan,low,old,test,108,1487,fake,low,low,low,low,-3.5,low4,new,0.0,0.0,1.0,0.0,2987,544.232,context1,0.0,context1.gloves.pict.nan.,0.07546526766051768,0.19127066528562203,0.0,1.0,1.0,True,context1.gloves.pict.parcel.,False,1.0,0.48197519578121006,0.3,0.3,3.0,1.0800903984339505,0.20200811177234246
113,3354,30,bowl.pict,nan,low,old,test,114,1178,fake,high,high,high,high,2.5,high3,rem,1.0,0.0,0.0,1.0,2678,559.976,context1,1.0,context1.bowl.pict.nan.,0.10219110598138438,0.2594422747713731,0.0,1.0,1.0,True,context1.bowl.pict.stripe.,False,1.0,0.48160959233996115,0.3,0.3,3.0,1.0807109935957087,0.7368174397930083
114,3355,30,tomato.pict,nan,low,old,test,115,1504,fake,low,low,low,low,-3.5,low4,new,0.0,0.0,1.0,0.0,3004,562.654,context1,0.0,context1.tomato.pict.nan.,0.06778319254546838,0.1725563795596947,0.0,1.0,1.0,True,context1.tomato.pict.voter.,False,1.0,0.4805917658401163,0.3,0.3,3.0,1.0824449411727708,0.10447792841990311
115,3356,30,table.pict,nan,low,old,test,116,849,fake,low,low,low,low,-3.5,low4,fam,0.0,1.0,0.0,1.0,2349,565.658,context1,1.0,context1.table.pict.nan.,0.06773215426231345,0.17249388879544625,0.0,1.0,1.0,True,context1.table.pict.crumb.,False,1.0,0.48052636508534197,0.3,0.3,3.0,1.082557166322203,0.10397088262310428
116,3357,30,earth.pict,nan,high,old,test,117,1027,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2527,568.007,context1,1.0,context1.earth.pict.nan.,0.10204578472265316,0.2592759439224203,0.0,1.0,1.0,True,context1.earth.pict.morning.,False,1.0,0.4814931607456942,0.3,0.3,3.0,1.0809094053938195,0.7342054324474533
117,3358,30,cannon.pict,nan,high,old,test,118,708,fake,high,high,low,high,0.5,high1,rem,1.0,0.0,0.0,1.0,2208,570.534,context1,1.0,context1.cannon.pict.nan.,0.1017964305531188,0.25887375124821804,0.0,1.0,1.0,True,context1.cannon.pict.floor.,False,1.0,0.4812116258737526,0.3,0.3,3.0,1.0813890137808828,0.7296931243928618
40,3401,31,flower.pict,nan,high,old,test,41,988,fake,low,low,low,nan,-1.5,low2,fam,0.0,1.0,0.0,1.0,2488,379.823,context1,1.0,context1.flower.pict.nan.,0.11533370976781099,0.27503880220587185,0.0,1.0,1.0,True,context1.flower.pict.frame.,False,1.0,0.49252716154411025,0.3,0.3,3.0,1.0623470381035833,0.9123676330370487
43,3404,31,stove.pict,nan,low,old,test,44,667,fake,high,high,low,high,0.5,high1,rem,1.0,0.0,0.0,1.0,2167,387.04999999999995,context1,1.0,context1.stove.pict.nan.,0.11581844635053458,0.27673811382972247,0.0,1.0,1.0,True,context1.stove.pict.mixer.,False,1.0,0.4937166796808057,0.3,0.3,3.0,1.0603634958741521,0.916530438797301
47,3408,31,elephant.pict,nan,high,old,test,48,647,fake,high,high,low,high,0.5,high1,new,0.0,0.0,1.0,0.0,2147,396.114,context1,0.0,context1.elephant.pict.nan.,0.11396028209510396,0.2747165499821375,0.0,1.0,1.0,True,context1.elephant.pict.wheel.,False,1.0,0.4923015849874962,0.3,0.3,3.0,1.0627167263358488,0.899734159167692
48,3409,31,baby.pict,nan,low,old,test,49,975,fake,low,low,high,low,-0.5,low1,fam,0.0,1.0,0.0,1.0,2475,398.26099999999997,context1,1.0,context1.baby.pict.nan.,0.11429769354882709,0.2754940475819742,0.0,1.0,1.0,True,context1.baby.pict.voter.,False,1.0,0.49284583330738185,0.3,0.3,3.0,1.0618101674934253,0.9029545852549201
50,3411,31,cow.pict,nan,low,old,test,51,1014,fake,low,low,high,low,-0.5,low1,new,0.0,0.0,1.0,0.0,2514,403.073,context1,0.0,context1.cow.pict.nan.,0.10212325831808758,0.24642994187059167,0.0,1.0,1.0,True,context1.cow.pict.pendulum.,False,1.0,0.49351026056269715,0.3,0.3,3.0,1.0607068815828584,0.7355995782428961
51,3412,31,earth.pict,nan,high,old,test,52,787,fake,low,low,low,low,-2.5,low3,rem,1.0,0.0,0.0,1.0,2287,405.587,context1,1.0,context1.earth.pict.nan.,0.11587510666390248,0.2789249924166243,0.0,1.0,1.0,True,context1.earth.pict.morning.,False,1.0,0.495247494691637,0.3,0.3,3.0,1.0578265551933046,0.9170071562700163
53,3414,31,lighthouse.pict,nan,low,old,test,54,1178,fake,high,high,low,low,0.5,high1,fam,0.0,1.0,0.0,1.0,2678,410.352,context1,1.0,context1.lighthouse.pict.nan.,0.11476980360191717,0.2773920321442528,0.0,1.0,1.0,True,context1.lighthouse.pict.warrior.,False,1.0,0.4941744225009769,0.3,0.3,3.0,1.059604958701072,0.9073322733597631
