,subject,group,condition,list,stim1,stim2,free_recall_acc,cued_recall_acc,cue_type,trial,cue_type_prioritem1,cue_type_prioritem2,cue_type_prioritem3,cue_type_prioritem4,cue_type_consec_value,cue_type_consec_lab,procedure,testtria,response,duration,extra,onset,epiname,epiA_cued_recall,epiA_free_recall,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,cued_recall_acc_pred,free_recall_acc_pred
48,29,a,att,contextd1,wahrheit,nan,1,1,tbr,49,tbr,tbr,tbr,tbf,2.5,tbr3,test,1,leute,3000,60000,132.001,wahrheit.nan.contextd1.,0.73668227,0.053617159,0.245605494,0,1,0.897041759,TRUE,wahrheit.leute.contextd1.,FALSE,1,0.529578123,0.3,0.3,3,0.851073342,0.186976444,0.14338628
49,29,a,att,contextd1,rahmen,nan,0,0,tbr,50,tbf,tbf,tbf,tbf,-2.5,tbf3,test,2,nan,3000,0,135.001,rahmen.nan.contextd1.,0.894790751,1.889753293,0.409483065,0,1,0.951656717,TRUE,rahmen.abend.contextd1.,FALSE,1,0.586638146,0.3,0.3,3,0.770639796,0.460300985,0.298962626
50,29,a,att,contextd1,absicht,nan,0,0,tbr,51,tbr,tbf,tbf,nan,0.5,tbr1,test,3,nan,3000,0,138.001,absicht.nan.contextd1.,0.865680533,1.182592789,0.390496195,0,1,0.970433083,TRUE,absicht.welle.contextd1.,FALSE,1,0.573347336,0.3,0.3,3,0.786763972,0.403220654,0.231313412
51,29,a,att,contextd1,eltern,nan,1,1,tbr,52,tbf,tbf,tbf,tbr,-2.5,tbf3,test,4,salz,3000,0,141.001,eltern.nan.contextd1.,0.927406532,3.148693682,0.433524813,0,1,0.97851863,TRUE,eltern.salz.contextd1.,FALSE,1,0.603467369,0.3,0.3,3,0.749082857,0.525185016,0.436985342
52,29,a,att,contextd1,bett,nan,0,0,tbr,53,tbf,tbf,nan,nan,-1.5,tbf2,test,5,nan,3000,0,144.001,bett.nan.contextd1.,0.85676815,1.015427067,0.385798383,0,1,0.982643815,TRUE,bett.behälter.contextd1.,FALSE,1,0.570058868,0.3,0.3,3,0.790727999,0.386092481,0.216668371
53,29,a,att,contextd1,gegner,nan,0,1,tbr,54,tbr,tbr,tbf,tbf,1.5,tbr2,test,6,musik,3000,0,147.001,gegner.nan.contextd1.,0.788893913,0.191076127,0.30964574,0,1,0.98504927,TRUE,gegner.musik.contextd1.,FALSE,1,0.582341616,0.3,0.3,3,0.774955131,0.264868835,0.152690111
54,29,a,att,contextd1,schluß,nan,0,0,tbr,55,tbf,tbf,tbf,tbr,-2.5,tbf3,test,7,nan,3000,0,150.001,schluß.nan.contextd1.,0.896581529,1.887465131,0.414098111,0,1,0.986605598,TRUE,schluß.boot.contextd1.,FALSE,1,0.589868677,0.3,0.3,3,0.765516399,0.46385185,0.298729992
55,29,a,att,contextd1,beginn,nan,0,0,tbr,56,tbr,tbr,tbr,tbf,2.5,tbr3,test,8,nan,3000,0,153.001,beginn.nan.contextd1.,0.854356325,0.962952811,0.385798383,0,1,0.987696086,TRUE,beginn.gans.contextd1.,FALSE,1,0.570058868,0.3,0.3,3,0.790651392,0.381493741,0.212184244
56,29,a,att,contextd1,sicherheit,nan,0,0,tbr,57,tbr,tbr,tbr,tbr,2.5,tbr3,test,9,nan,3000,0,156.001,sicherheit.nan.contextd1.,0.847785706,0.821573726,0.379207733,0,1,0.988508119,TRUE,sicherheit.politik.contextd1.,FALSE,1,0.571126272,0.3,0.3,3,0.78925617,0.369051548,0.200376212
57,29,a,att,contextd1,verfassung,nan,0.5,0,tbr,58,tbr,tbr,tbr,tbr,2.5,tbr3,test,10,nan,3000,0,159.001,verfassung.nan.contextd1.,0.850786455,0.902696962,0.384312035,0,1,0.989141753,TRUE,verfassung.locher.contextd1.,FALSE,1,0.569018425,0.3,0.3,3,0.791987941,0.374717674,0.207102672
58,29,a,att,contextd1,klausur,nan,0,1,tbr,59,tbr,tbf,tbf,tbf,0.5,tbr1,test,11,bauch,3000,0,162.001,klausur.nan.contextd1.,0.838499652,0.630569929,0.368157017,0,1,0.989654508,TRUE,klausur.bauch.contextd1.,FALSE,1,0.575693389,0.3,0.3,3,0.783354771,0.351701573,0.185065734
59,29,a,att,contextd1,revolution,nan,0,1,tbr,60,tbr,tbr,tbf,tbf,1.5,tbr2,test,12,pfanne,3000,0,165.001,revolution.nan.contextd1.,0.841285023,0.772157336,0.378718263,0,1,0.990081546,TRUE,revolution.pfanne.contextd1.,FALSE,1,0.565102784,0.3,0.3,3,0.797101721,0.35687531,0.196343876
48,29,a,att,contextd2,mitglied,nan,0,0,tbr,49,tbr,tbf,tbf,tbr,0.5,tbr1,test,1,nan,3000,60000,132.001,mitglied.nan.contextd2.,0.866756314,0.958654038,0.376842698,0,1,0.896124451,TRUE,mitglied.halle.contextd2.,FALSE,1,0.591577175,0.3,0.3,3,0.768827417,0.405301468,0.211819318
49,29,a,att,contextd2,mönch,nan,0,1,tbr,50,tbr,tbr,tbf,tbf,1.5,tbr2,test,2,minute,3000,0,135.001,mönch.nan.contextd2.,0.874364902,1.366016011,0.395596382,0,1,0.951281163,TRUE,mönch.minute.contextd2.,FALSE,1,0.576917468,0.3,0.3,3,0.782945911,0.420091483,0.247999069
51,29,a,att,contextd2,küche,nan,0,1,tbr,52,tbf,tbf,tbr,nan,-1.5,tbf2,test,4,gespräch,3000,0,141.001,küche.nan.contextd2.,0.862278885,1.113784663,0.388888509,0,1,0.978414284,TRUE,küche.gespräch.contextd2.,FALSE,1,0.572221956,0.3,0.3,3,0.788008392,0.396659342,0.225219422
52,29,a,att,contextd2,kommission,nan,0,0,tbr,53,tbr,tbf,tbf,tbr,0.5,tbr1,test,5,nan,3000,0,144.001,kommission.nan.contextd2.,0.861345305,1.091142237,0.388888509,0,1,0.982581344,TRUE,kommission.seil.contextd2.,FALSE,1,0.572221956,0.3,0.3,3,0.787925301,0.394863615,0.223234161
53,29,a,att,contextd2,gitter,nan,0,1,tbr,54,tbf,tbf,tbf,tbf,-2.5,tbf3,test,6,schlauch,3000,0,147.001,gitter.nan.contextd2.,0.900964995,2.034735761,0.416538821,0,1,0.985010848,TRUE,gitter.schlauch.contextd2.,FALSE,1,0.591577175,0.3,0.3,3,0.763426092,0.472555239,0.31386722
54,29,a,att,contextd2,handel,nan,0,1,tbr,55,tbr,tbf,tbr,tbf,0.5,tbr1,test,7,gewalt,3000,0,150.001,handel.nan.contextd2.,0.826444756,0.475996526,0.352483182,0,1,0.986582257,TRUE,handel.gewalt.contextd2.,FALSE,1,0.576917468,0.3,0.3,3,0.781824545,0.329635687,0.1732231
55,29,a,att,contextd2,ansicht,nan,0,1,tbr,56,tbf,tbr,tbf,tbf,-0.5,tbf1,test,8,fisch,3000,0,153.001,ansicht.nan.contextd2.,0.899331397,1.962907544,0.416538821,0,1,0.987682829,TRUE,ansicht.fisch.contextd2.,FALSE,1,0.591577175,0.3,0.3,3,0.763388792,0.469309968,0.306443044
56,29,a,att,contextd2,schauspieler,nan,1,1,tbr,57,tbr,tbf,tbr,tbf,0.5,tbr1,test,9,frau,3000,0,156.001,schauspieler.nan.contextd2.,0.853440583,0.715215707,0.371391856,0,1,0.988501923,TRUE,schauspieler.frau.contextd2.,FALSE,1,0.591577175,0.3,0.3,3,0.763378819,0.379751986,0.191758984
57,29,a,att,contextd2,denken,nan,0,1,tbr,58,tbf,tbr,tbr,tbr,-0.5,tbf1,test,10,park,3000,0,159.001,denken.nan.contextd2.,0.852981952,0.934272559,0.385798383,0,1,0.98914067,TRUE,denken.park.contextd2.,FALSE,1,0.570058868,0.3,0.3,3,0.790634286,0.378880577,0.209756511
58,29,a,att,contextd2,interesse,nan,0,1,tbr,59,tbf,tbr,tbf,tbr,-0.5,tbf1,test,11,schere,3000,0,162.001,interesse.nan.contextd2.,0.854597943,0.954407653,0.387323246,0,1,0.989657217,TRUE,interesse.schere.contextd2.,FALSE,1,0.571126272,0.3,0.3,3,0.789243343,0.381953704,0.211459199
59,29,a,att,contextd2,produktion,nan,0,0,tbr,60,tbf,tbf,tbr,tbr,-1.5,tbf2,test,12,nan,3000,0,165.001,produktion.nan.contextd2.,0.861089372,1.052805834,0.392148478,0,1,0.990087116,TRUE,produktion.platz.contextd2.,FALSE,1,0.574503934,0.3,0.3,3,0.78487784,0.39437172,0.219895687
48,30,b,reh+att,contexta1,umstand,nan,1,1,tbr,49,tbr,tbr,tbf,tbf,1.5,tbr2,test,1,socke,3000,60000,132.001,umstand.nan.contexta1.,0.846461389,0.516079351,0.34740996,0,1,0.898211448,TRUE,umstand.socken.contexta1.,FALSE,1,0.605788061,0.3,0.3,3,0.751370308,0.366559862,0.176246703
49,30,b,reh+att,contexta1,grund,nan,0,0,tbr,50,tbf,tbr,tbf,tbf,-0.5,tbf1,test,2,nan,3000,0,135.001,grund.nan.contexta1.,0.898104515,1.992448695,0.411748209,0,1,0.952177083,TRUE,grund.urkunde.contexta1.,FALSE,1,0.588223747,0.3,0.3,3,0.768637017,0.466873998,0.309487044
50,30,b,reh+att,contexta1,staat,nan,1,1,tbr,51,tbr,tbr,tbf,nan,1.5,tbr2,test,3,regierung,3000,0,138.001,staat.nan.contexta1.,0.865680533,1.182592789,0.390496195,0,1,0.970728012,TRUE,staat.regierung.contexta1.,FALSE,1,0.573347336,0.3,0.3,3,0.786755101,0.403220654,0.231313412
51,30,b,reh+att,contexta1,dame,nan,0,1,tbr,52,tbf,nan,nan,nan,-0.5,tbf1,test,4,verfügung,3000,0,141.001,dame.nan.contexta1.,0.857696781,1.036385486,0.385798383,0,1,0.978715423,TRUE,dame.verfügung.contexta1.,FALSE,1,0.570058868,0.3,0.3,3,0.790805601,0.387867462,0.218474554
52,30,b,reh+att,contexta1,haltung,nan,0,0,tbr,53,tbr,tbr,tbr,tbf,2.5,tbr3,test,5,nan,3000,0,144.001,haltung.nan.contexta1.,0.861345305,1.091142237,0.388888509,0,1,0.982790018,TRUE,haltung.ball.contexta1.,FALSE,1,0.572221956,0.3,0.3,3,0.787921607,0.394863615,0.223234161
53,30,b,reh+att,contexta1,richtung,nan,0,0,tbr,54,tbr,tbf,nan,nan,0.5,tbr1,test,6,nan,3000,0,147.001,richtung.nan.contexta1.,0.853705586,0.962570962,0.384312035,0,1,0.985165739,TRUE,richtung.maß.contexta1.,FALSE,1,0.569018425,0.3,0.3,3,0.792040164,0.380255776,0.212151814
54,30,b,reh+att,contexta1,größe,nan,0,0,tbr,55,tbf,tbr,tbr,tbr,-0.5,tbf1,test,7,nan,3000,0,150.001,größe.nan.contexta1.,0.862048379,1.091771858,0.390496195,0,1,0.986702746,TRUE,größe.beschreibung.contexta1.,FALSE,1,0.573347336,0.3,0.3,3,0.786407451,0.396215763,0.223289231
55,30,b,reh+att,contexta1,wissenschaft,nan,1,1,tbr,56,tbf,tbf,tbf,tbr,-2.5,tbf3,test,8,tasse,3000,0,153.001,wissenschaft.nan.contexta1.,0.868794319,1.208458601,0.395596382,0,1,0.987779698,TRUE,wissenschaft.tasse.contexta1.,FALSE,1,0.576917468,0.3,0.3,3,0.78180885,0.409250751,0.233627783
56,30,b,reh+att,contexta1,kenntnis,nan,0.5,0,tbr,57,tbf,tbr,tbr,tbr,-0.5,tbf1,test,9,nan,3000,0,156.001,kenntnis.nan.contexta1.,0.90225705,2.047785665,0.419077045,0,1,0.988581696,TRUE,kenntnis.wase.contexta1.,FALSE,1,0.593353931,0.3,0.3,3,0.761189355,0.47512331,0.315224306
57,30,b,reh+att,contexta1,geist,nan,0,0,tbr,58,tbf,tbf,tbf,tbf,-2.5,tbf3,test,10,anlage,3000,0,159.001,geist.nan.contexta1.,0.884483531,1.535830106,0.407297198,0,1,0.989207565,TRUE,geist.lage.contexta1.,FALSE,1,0.585108038,0.3,0.3,3,0.771419774,0.439933322,0.264001359
58,30,b,reh+att,contexta1,entscheidung,nan,0,1,tbr,59,tbr,tbf,tbf,tbf,0.5,tbr1,test,11,tüte,3000,0,162.001,entscheidung.nan.contexta1.,0.862528984,0.947499371,0.385998211,0,1,0.989714111,TRUE,entscheidung.tüte.contexta1.,FALSE,1,0.585108038,0.3,0.3,3,0.771414316,0.397140778,0.210874103
59,30,b,reh+att,contexta1,druck,nan,0,0,tbr,60,tbr,tbr,tbr,tbr,2.5,tbr3,test,12,nan,3000,0,165.001,druck.nan.contexta1.,0.84328265,0.796583318,0.380067047,0,1,0.990136053,TRUE,druck.topf.contexta1.,FALSE,1,0.566046933,0.3,0.3,3,0.795861476,0.360602183,0.198330833
48,30,b,reh+att,contexta2,partei,nan,0,1,tbr,49,tbf,tbr,tbf,tbf,-0.5,tbf1,test,1,herz,3000,60000,132.001,partei.nan.contexta2.,0.883904993,1.601948346,0.401167632,0,1,0.898085436,TRUE,partei.herz.contexta2.,FALSE,1,0.580817343,0.3,0.3,3,0.782078419,0.438794285,0.270371297
49,30,b,reh+att,contexta2,hälfte,nan,1,1,tbr,50,tbr,tbf,tbf,tbf,0.5,tbr1,test,2,klettern,3000,0,135.001,hälfte.nan.contexta2.,0.901771297,1.839635145,0.406978189,0,1,0.952119422,TRUE,hälfte.klettern.contexta2.,FALSE,1,0.601257487,0.3,0.3,3,0.75267499,0.474157706,0.293886147
50,30,b,reh+att,contexta2,seele,nan,0,1,tbr,51,tbf,tbr,tbr,tbf,-0.5,tbf1,test,3,presse,3000,0,138.001,seele.nan.contexta2.,0.890422572,1.750199753,0.407297198,0,1,0.970693994,TRUE,seele.presse.contexta2.,FALSE,1,0.585108038,0.3,0.3,3,0.77179929,0.451653327,0.284927674
51,30,b,reh+att,contexta2,stunde,nan,0,1,tbr,52,tbr,tbf,tbr,tbf,0.5,tbr1,test,4,polizei,3000,0,141.001,stunde.nan.contexta2.,0.880388581,1.482692289,0.401167632,0,1,0.978691671,TRUE,stunde.polizei.contexta2.,FALSE,1,0.580817343,0.3,0.3,3,0.77700066,0.431882335,0.25893799
52,30,b,reh+att,contexta2,schaden,nan,0,1,tbr,53,tbr,tbf,nan,nan,0.5,tbr1,test,5,bein,3000,0,144.001,schaden.nan.contexta2.,0.85676815,1.015427067,0.385798383,0,1,0.982771557,TRUE,schaden.bein.contexta2.,FALSE,1,0.570058868,0.3,0.3,3,0.790725741,0.386092481,0.216668371
53,30,b,reh+att,contexta2,liebe,nan,0,1,tbr,54,tbf,nan,nan,nan,-0.5,tbf1,test,6,sprache,3000,0,147.001,liebe.nan.contexta2.,0.851554771,0.93067775,0.382862442,0,1,0.985150397,TRUE,liebe.sprache.contexta2.,FALSE,1,0.568003709,0.3,0.3,3,0.793363742,0.376172854,0.209453373
54,30,b,reh+att,contexta2,kaiser,nan,1,1,tbr,55,tbr,tbr,tbf,tbf,1.5,tbr2,test,7,tat,3000,0,150.001,kaiser.nan.contexta2.,0.813870138,0.292950093,0.329149736,0,1,0.986689446,TRUE,kaiser.tat.contexta2.,FALSE,1,0.593353931,0.3,0.3,3,0.761213277,0.307235042,0.159838242
55,30,b,reh+att,contexta2,anzahl,nan,1,1,tbr,56,tbf,tbr,tbf,tbr,-0.5,tbf1,test,8,telefon,3000,0,153.001,anzahl.nan.contexta2.,0.863724962,1.115655139,0.392148478,0,1,0.987767843,TRUE,anzahl.telefon.contexta2.,FALSE,1,0.574503934,0.3,0.3,3,0.784904097,0.399445169,0.225383869
56,30,b,reh+att,contexta2,behandlung,nan,0,0,tbr,57,tbf,tbf,tbf,tbf,-2.5,tbf3,test,9,nan,3000,0,156.001,behandlung.nan.contexta2.,0.888355243,1.640276996,0.409483065,0,1,0.988570928,TRUE,behandlung.schrift.contexta2.,FALSE,1,0.586638146,0.3,0.3,3,0.769511804,0.447568379,0.274098795
57,30,b,reh+att,contexta2,arzt,nan,0,0,tbr,58,tbf,tbf,tbr,tbr,-1.5,tbf2,test,10,nan,3000,0,159.001,arzt.nan.contexta2.,0.84864298,0.872928524,0.382862442,0,1,0.989197652,TRUE,arzt.klasse.contexta2.,FALSE,1,0.568003709,0.3,0.3,3,0.793310666,0.370667445,0.204619002
58,30,b,reh+att,contexta2,gelegenheit,nan,0,1,tbr,59,tbr,tbf,tbr,tbr,0.5,tbr1,test,11,ordner,3000,0,162.001,gelegenheit.nan.contexta2.,0.821349845,0.432390145,0.351007209,0,1,0.989704893,TRUE,gelegenheit.ordner.contexta2.,FALSE,1,0.575693389,0.3,0.3,3,0.78335424,0.320479747,0.169971454
59,30,b,reh+att,contexta2,wesen,nan,0,0,tbr,60,tbf,tbr,tbr,tbr,-0.5,tbf1,test,12,nan,3000,0,165.001,wesen.nan.contexta2.,0.889642662,1.654011607,0.41173002,0,1,0.990127417,TRUE,wesen.durchführung.contexta2.,FALSE,1,0.588223747,0.3,0.3,3,0.767517658,0.450111635,0.275440652
48,30,b,reh,contextb1,ausdruck,nan,1,1,tbr,49,tbr,tbf,tbf,tbr,0.5,tbr1,test,1,bruder,3000,60000,132.001,ausdruck.nan.contextb1.,0.899176253,1.598887669,0.398591485,0,1,0.896377066,TRUE,ausdruck.bruder.contextb1.,FALSE,1,0.608230288,0.3,0.3,3,0.748661734,0.469001865,0.270074739
50,30,b,reh,contextb1,kind,nan,1,1,tbr,51,tbf,tbf,tbr,tbr,-1.5,tbf2,test,3,gericht,3000,0,138.001,kind.nan.contextb1.,0.923951711,2.996774027,0.430367839,0,1,0.970310584,TRUE,kind.gericht.contextb1.,FALSE,1,0.601257487,0.3,0.3,3,0.751953607,0.518313763,0.419521665
51,30,b,reh,contextb1,tatsache,nan,1,1,tbr,52,tbf,tbr,tbr,tbf,-0.5,tbf1,test,4,schläger,3000,0,141.001,tatsache.nan.contextb1.,0.880388581,1.482692289,0.401167632,0,1,0.978457133,TRUE,tatsache.schläger.contextb1.,FALSE,1,0.580817343,0.3,0.3,3,0.777005798,0.431882335,0.25893799
52,30,b,reh,contextb1,zustand,nan,0,0,tbr,53,tbf,tbr,tbf,tbf,-0.5,tbf1,test,5,nan,3000,0,144.001,zustand.nan.contextb1.,0.868670033,1.224603553,0.393847699,0,1,0.982613276,TRUE,zustand.schnee.contextb1.,FALSE,1,0.575693389,0.3,0.3,3,0.783454598,0.409009639,0.235078853
53,30,b,reh,contextb1,welt,nan,0.5,1,tbr,54,tbf,tbf,tbf,tbr,-2.5,tbf3,test,6,wille,3000,0,147.001,welt.nan.contextb1.,0.887517825,1.641853014,0.407297198,0,1,0.985036357,TRUE,welt.willen.contextb1.,FALSE,1,0.585108038,0.3,0.3,3,0.771474697,0.445915233,0.274252606
54,30,b,reh,contextb1,hand,nan,1,1,tbr,55,tbr,tbf,tbr,tbr,0.5,tbr1,test,7,planet,3000,0,150.001,hand.nan.contextb1.,0.828945106,0.494725556,0.354139143,0,1,0.986603587,TRUE,hand.planet.contextb1.,FALSE,1,0.578178079,0.3,0.3,3,0.780214652,0.33416708,0.174631769
55,30,b,reh,contextb1,stamm,nan,0.5,0,tbr,56,tbr,nan,nan,nan,0.5,tbr1,test,8,nan,3000,0,153.001,stamm.nan.contextb1.,0.845863866,0.843127736,0.380067047,0,1,0.987701226,TRUE,stamm.garten.contextb1.,FALSE,1,0.566046933,0.3,0.3,3,0.795889063,0.365437459,0.202150471
56,30,b,reh,contextb1,kosten,nan,0,1,tbr,57,tbf,tbf,tbf,tbr,-2.5,tbf3,test,9,jahr,3000,0,156.001,kosten.nan.contextb1.,0.851452294,0.916017404,0.384312035,0,1,0.988518142,TRUE,kosten.jahr.contextb1.,FALSE,1,0.569018425,0.3,0.3,3,0.791995063,0.375978661,0.208219787
57,30,b,reh,contextb1,gegenstand,nan,0,0,tbr,58,tbr,tbf,tbr,tbf,0.5,tbr1,test,10,nan,3000,0,159.001,gegenstand.nan.contextb1.,0.855231909,0.967812285,0.387323246,0,1,0.989155201,TRUE,gegenstand.pferd.contextb1.,FALSE,1,0.571126272,0.3,0.3,3,0.789248781,0.383161363,0.212597212
58,30,b,reh,contextb1,ozean,nan,1,1,tbr,59,tbr,tbf,tbr,tbf,0.5,tbr1,test,11,lehne,3000,0,162.001,ozean.nan.contextb1.,0.834019081,0.525162822,0.359380146,0,1,0.989670397,TRUE,ozean.lehne.contextb1.,FALSE,1,0.582200674,0.3,0.3,3,0.775073357,0.343436739,0.176936519
59,30,b,reh,contextb1,kritik,nan,0,1,tbr,60,tbf,tbr,tbf,tbf,-0.5,tbf1,test,12,buch,3000,0,165.001,kritik.nan.contextb1.,0.871490413,1.240356696,0.399253271,0,1,0.990099184,TRUE,kritik.buch.contextb1.,FALSE,1,0.57947729,0.3,0.3,3,0.778519159,0.414489411,0.236499494
48,30,b,reh,contextb2,kreis,nan,0,1,tbr,49,tbf,tbr,tbf,tbf,-0.5,tbf1,test,1,erkenntnis,3000,60000,132.001,kreis.nan.contextb2.,0.922184718,2.95698876,0.427355741,0,1,0.896309462,TRUE,kreis.erkenntnis.contextb2.,FALSE,1,0.599149019,0.3,0.3,3,0.759547393,0.514797177,0.414972835
49,30,b,reh,contextb2,natur,nan,1,1,tbr,50,tbf,tbr,tbf,tbf,-0.5,tbf1,test,2,blick,3000,0,135.001,natur.nan.contextb2.,0.891588245,1.795663769,0.407297198,0,1,0.951364478,TRUE,natur.blick.contextb2.,FALSE,1,0.585108038,0.3,0.3,3,0.772569487,0.453958933,0.289465387
50,30,b,reh,contextb2,tür,nan,0,1,tbr,51,tbf,tbf,tbr,tbr,-1.5,tbf2,test,3,theorie,3000,0,138.001,tür.nan.contextb2.,0.90391347,2.171096681,0.416538821,0,1,0.970294622,TRUE,tür.theorie.contextb2.,FALSE,1,0.591577175,0.3,0.3,3,0.763762342,0.478417086,0.328168842
51,30,b,reh,contextb2,antrag,nan,1,1,tbr,52,tbr,nan,nan,nan,0.5,tbr1,test,4,sport,3000,0,141.001,antrag.nan.contextb2.,0.857696781,1.036385486,0.385798383,0,1,0.978446994,TRUE,antrag.sport.contextb2.,FALSE,1,0.570058868,0.3,0.3,3,0.79081148,0.387867462,0.218474554
52,30,b,reh,contextb2,gefühl,nan,1,1,tbr,53,tbf,tbr,tbf,tbr,-0.5,tbf1,test,5,wert,3000,0,144.001,gefühl.nan.contextb2.,0.917522952,2.66875639,0.427355741,0,1,0.98260614,TRUE,gefühl.wert.contextb2.,FALSE,1,0.599149019,0.3,0.3,3,0.75420551,0.505514746,0.38239356
53,30,b,reh,contextb2,wort,nan,0,1,tbr,54,tbf,tbr,tbf,tbr,-0.5,tbf1,test,6,anwendung,3000,0,147.001,wort.nan.contextb2.,0.904644134,2.158200756,0.419077045,0,1,0.985030981,TRUE,wort.anwendung.contextb2.,FALSE,1,0.593353931,0.3,0.3,3,0.761237254,0.479870486,0.326805043
54,30,b,reh,contextb2,feind,nan,1,1,tbr,55,tbr,tbr,tbf,tbr,1.5,tbr2,test,7,bewusstsein,3000,0,150.001,feind.nan.contextb2.,0.783112866,0.174434463,0.306549655,0,1,0.98659935,TRUE,feind.bewusstsein.contextb2.,FALSE,1,0.573606872,0.3,0.3,3,0.786074283,0.255503458,0.151542892
55,30,b,reh,contextb2,erfahrung,nan,0,1,tbr,56,tbf,tbf,tbf,tbr,-2.5,tbf3,test,8,sand,3000,0,153.001,erfahrung.nan.contextb2.,0.863724962,1.115655139,0.392148478,0,1,0.987697779,TRUE,erfahrung.sand.contextb2.,FALSE,1,0.574503934,0.3,0.3,3,0.784904975,0.399445169,0.225383869
57,30,b,reh,contextb2,organisation,nan,0,1,tbr,58,tbr,tbf,tbf,tbr,0.5,tbr1,test,10,statue,3000,0,159.001,organisation.nan.contextb2.,0.84864298,0.872928524,0.382862442,0,1,0.989152775,TRUE,organisation.statue.contextb2.,FALSE,1,0.568003709,0.3,0.3,3,0.793311163,0.370667445,0.204619002
58,30,b,reh,contextb2,tanne,nan,1,1,tbr,59,tbf,tbf,tbr,tbr,-1.5,tbf2,test,11,geige,3000,0,162.001,tanne.nan.contextb2.,0.8438771,0.807069375,0.380067047,0,1,0.989668318,TRUE,tanne.geige.contextb2.,FALSE,1,0.566046933,0.3,0.3,3,0.795866305,0.361713799,0.199187542
59,30,b,reh,contextb2,kopf,nan,1,1,tbr,60,tbr,tbf,tbr,tbf,0.5,tbr1,test,12,leitung,3000,0,165.001,kopf.nan.contextb2.,0.818921939,0.422747688,0.350755006,0,1,0.990097385,TRUE,kopf.leitung.contextb2.,FALSE,1,0.573347336,0.3,0.3,3,0.78636719,0.316154321,0.169257751
48,30,b,control,contextc1,hocker,nan,1,1,tbr,49,tbf,tbf,tbf,tbr,-2.5,tbf3,test,1,könig,3000,60000,132.001,hocker.nan.contextc1.,0.875674859,1.405956077,0.395596382,0,1,0.89917501,TRUE,hocker.könig.contextc1.,FALSE,1,0.576917468,0.3,0.3,3,0.786929455,0.422649903,0.251715655
49,30,b,control,contextc1,schritt,nan,0,1,tbr,50,tbf,tbr,tbf,tbf,-0.5,tbf1,test,2,arbeit,3000,0,135.001,schritt.nan.contextc1.,0.891588245,1.795663769,0.407297198,0,1,0.952599491,TRUE,schritt.arbeit.contextc1.,FALSE,1,0.585108038,0.3,0.3,3,0.772508853,0.453958933,0.289465387
51,30,b,control,contextc1,ort,nan,1,1,tbr,52,tbf,tbf,tbf,tbr,-2.5,tbf3,test,4,blatt,3000,0,141.001,ort.nan.contextc1.,0.87757533,1.418027983,0.399253271,0,1,0.978867882,TRUE,ort.blatt.contextc1.,FALSE,1,0.57947729,0.3,0.3,3,0.778697342,0.426367407,0.252844756
52,30,b,control,contextc1,fassade,nan,0,1,tbr,53,tbr,tbr,tbf,tbf,1.5,tbr2,test,5,girlande,3000,0,144.001,fassade.nan.contextc1.,0.806838921,0.250965499,0.320363583,0,1,0.982900359,TRUE,fassade.girlande.contextc1.,FALSE,1,0.587537567,0.3,0.3,3,0.768472013,0.295009291,0.156866235
53,30,b,control,contextc1,vater,nan,1,1,tbr,54,tbr,tbr,tbf,tbr,1.5,tbr2,test,6,möglichkeit,3000,0,147.001,vater.nan.contextc1.,0.816009198,0.286021015,0.326762143,0,1,0.985251425,TRUE,vater.möglichkeit.contextc1.,FALSE,1,0.584120256,0.3,0.3,3,0.772711496,0.310998191,0.159345224
54,30,b,control,contextc1,spiegel,nan,0,1,tbr,55,tbf,tbf,tbr,tbf,-1.5,tbf2,test,7,fenster,3000,0,150.001,spiegel.nan.contextc1.,0.880622396,1.464078439,0.40314382,0,1,0.986772514,TRUE,spiegel.fenster.contextc1.,FALSE,1,0.582200674,0.3,0.3,3,0.775108256,0.432341305,0.257176279
55,30,b,control,contextc1,anspruch,nan,0,1,tbr,56,tbr,tbf,tbf,tbr,0.5,tbr1,test,8,leiste,3000,0,153.001,anspruch.nan.contextc1.,0.851263197,0.725307277,0.371655585,0,1,0.987838404,TRUE,anspruch.leiste.contextc1.,FALSE,1,0.586638146,0.3,0.3,3,0.769520639,0.375620409,0.192566734
56,30,b,control,contextc1,abkommen,nan,0,1,tbr,57,tbf,tbf,tbr,tbf,-1.5,tbf2,test,9,meer,3000,0,156.001,abkommen.nan.contextc1.,0.882099708,1.485043598,0.405185628,0,1,0.98863228,TRUE,abkommen.meer.contextc1.,FALSE,1,0.583629939,0.3,0.3,3,0.773283115,0.4352433,0.259160973
57,30,b,control,contextc1,mund,nan,1,1,tbr,58,tbr,tbf,tbf,tbf,0.5,tbr1,test,10,schrank,3000,0,159.001,mund.nan.contextc1.,0.84864298,0.872928524,0.382862442,0,1,0.989251932,TRUE,mund.schrank.contextc1.,FALSE,1,0.568003709,0.3,0.3,3,0.793310068,0.370667445,0.204619002
