,duration,freq,isi,list,onset,procedure,reduce_wm,sp,stim1,subject,testtype,trial,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,wmAvailable,wmSpent,acc_pred,acc
360,10.0,hf,10,context3,357.001,test,False,1,point,7,free_recall,13,point.context3.,0.02776523973367997,0.32743831762971615,0.5380493458962271,1.0,1.0,False,point.context3.,True,1.0,0.5964629905706452,3.0,0.5563125890864065,0.000849576138293345,0.37
361,0.5,hf,10,context3,357.501,test,False,2,press,7,free_recall,14,press.context3.,0.04904149971484725,0.33241709623547777,0.5340663230116178,1.0,1.0,False,press.context3.,True,1.0,0.5991258565645997,2.8059842859135937,0.5484334684185763,0.004703350456997171,0.37
362,0.5,hf,10,context3,358.001,test,False,3,face,7,free_recall,15,face.context3.,0.06790042764659085,0.3379382592872546,0.5296493925701963,1.0,1.0,False,face.context3.,True,1.0,0.6027629555723162,2.619847692495018,0.5388676180915432,0.01712976069774571,0.37
363,0.5,hf,10,context3,358.501,test,False,4,guilty,7,free_recall,16,guilty.context3.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,guilty.context3.,True,1.0,0.6062146906461204,2.443276949403475,0.5290485697593162,0.04597518423640035,0.37
364,0.5,hf,10,context3,359.001,test,False,5,immediately,7,free_recall,17,immediately.context3.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,immediately.context3.,True,1.0,0.6096072388372233,2.276525254644159,0.5186796762030355,0.09868529484989924,0.37
365,0.5,hf,10,context3,359.501,test,False,6,using,7,free_recall,18,using.context3.,0.11508792065421568,0.35919980013046937,0.5126401598956245,1.0,1.0,False,using.context3.,True,1.0,0.6153909803149079,2.1201424534411237,0.5044888394165724,0.17977570610169208,0.37
366,0.5,hf,10,context3,360.001,test,False,7,stars,7,free_recall,19,stars.context3.,0.12936716637340143,0.36866191734044806,0.5050704661276416,1.0,1.0,False,stars.context3.,True,1.0,0.619945574356541,1.9779504890245514,0.49082737068118376,0.2901812924928342,0.37
367,0.5,hf,10,context3,360.501,test,False,8,ran,7,free_recall,20,ran.context3.,0.14395385739282077,0.38004199031868313,0.4959664077450535,1.0,1.0,False,ran.context3.,True,1.0,0.6279979737252336,1.8494199933433677,0.4714617590562158,0.4279222046449436,0.37
368,0.5,hf,10,context3,361.001,test,False,9,charge,7,free_recall,21,charge.context3.,0.1598447960209196,0.3942097443734651,0.4846322045012279,1.0,1.0,False,charge.context3.,True,1.0,0.6365099540624153,1.740255109287152,0.44959328847876,0.5881199109053061,0.37
369,0.5,hf,10,context3,361.501,test,False,10,darling,7,free_recall,22,darling.context3.,0.17878131077768844,0.4127646627602407,0.46978826979180743,1.0,1.0,False,darling.context3.,True,1.0,0.647658523280454,1.6529586958083922,0.4215081122127234,0.759467361585141,0.37
370,0.5,hf,10,context3,362.001,test,False,11,count,7,free_recall,23,count.context3.,0.20449002103566608,0.4391385275639406,0.44868917794884755,1.0,1.0,False,count.context3.,True,1.0,0.6634692178939412,1.593747458595669,0.38235796583979,0.9128952824306715,0.37
371,0.5,hf,10,context3,362.501,test,False,12,sounds,7,free_recall,24,sounds.context3.,0.24730735338800547,0.48299526925657,0.413603784594744,1.0,1.0,False,sounds.context3.,True,1.0,0.6897971446571349,1.573686367755879,0.31660148730615106,0.9928249399015037,0.37
372,10.0,hf,0,context4,404.501,test,False,1,forever,7,free_recall,13,forever.context4.,0.04953454983897562,0.4263413713669859,0.4589269029064113,1.0,1.0,False,forever.context4.,True,1.0,0.6557888585699518,3.0,0.4027591045498774,0.004877971049625009,0.56
373,0.5,hf,0,context4,405.001,test,False,2,started,7,free_recall,14,started.context4.,0.07715778456686304,0.42992637341823337,0.45605890126541326,1.0,1.0,False,started.context4.,True,1.0,0.6579558232364245,2.959537770450123,0.3972257573744258,0.029956643304901574,0.56
374,0.5,hf,0,context4,405.501,test,False,3,figure,7,free_recall,15,figure.context4.,0.10162655434181989,0.4337187137465902,0.45302502900272784,1.0,1.0,False,figure.context4.,True,1.0,0.6602309556048654,2.9246088880756975,0.39141639856272437,0.10405624153895937,0.56
375,0.5,hf,0,context4,406.001,test,False,4,wife,7,free_recall,16,wife.context4.,0.12326595817061202,0.4377416919307737,0.44980664645538104,1.0,1.0,False,wife.context4.,True,1.0,0.6626450151584642,2.895489364512973,0.38527390548986173,0.23943752125888867,0.56
376,0.5,hf,0,context4,406.501,test,False,5,act,7,free_recall,17,act.context4.,0.14246695607870355,0.4420226352711448,0.4463818917830842,1.0,1.0,False,act.context4.,True,1.0,0.6652115458778805,2.872512334023112,0.3787560843824468,0.41312879061148694,0.56
377,0.5,hf,0,context4,407.001,test,False,6,enemy,7,free_recall,18,enemy.context4.,0.15959082603142025,0.4465938668272748,0.44272490653818014,1.0,1.0,False,enemy.context4.,True,1.0,0.667090731688005,2.856053124640665,0.37272017238940025,0.5856029914909544,0.56
378,0.5,hf,0,context4,407.501,test,False,7,bite,7,free_recall,19,bite.context4.,0.1749616304860941,0.4514939794448791,0.43880481644409675,1.0,1.0,False,bite.context4.,True,1.0,0.6690379050756659,2.845629827251265,0.3663015244094754,0.7282041198331677,0.56
379,0.5,hf,0,context4,408.001,test,False,8,breaking,7,free_recall,20,breaking.context4.,0.18886899438204985,0.45676953869934844,0.4345843690405213,1.0,1.0,False,breaking.context4.,True,1.0,0.6724727377554152,2.84162517784179,0.35797446924808346,0.8317973834128052,0.56
380,0.5,hf,0,context4,408.501,test,False,9,lost,7,free_recall,21,lost.context4.,0.20157172391162764,0.462477399067656,0.43001808074587516,1.0,1.0,False,lost.context4.,True,1.0,0.6774864394404582,2.8459475835937065,0.34765848547743106,0.9005233869739797,0.56
381,0.5,hf,0,context4,409.001,test,False,10,ones,7,free_recall,22,ones.context4.,0.21329909492732102,0.4686879165714035,0.42504966674287725,1.0,1.0,False,ones.context4.,True,1.0,0.681208601774212,2.8605859731162755,0.33821851683052606,0.9432854905899652,0.56
382,0.5,hf,0,context4,409.501,test,False,11,quite,7,free_recall,23,quite.context4.,0.22424380605328842,0.475489505479499,0.41960839561640084,1.0,1.0,False,quite.context4.,True,1.0,0.6852937031208164,2.88466433128575,0.32789255527667927,0.9686616289907356,0.56
383,0.5,hf,0,context4,410.001,test,False,12,absolutely,7,free_recall,24,absolutely.context4.,0.234517504166614,0.48299526925657,0.413603784594744,1.0,1.0,False,absolutely.context4.,True,1.0,0.6897958974425842,2.919068651009071,0.31660265758380474,0.9831194409166959,0.56
384,10.0,lf,10,context1,152.001,test,False,1,parsnips,8,free_recall,13,parsnips.context1.,0.02776523973367997,0.32743831762971615,0.5380493458962271,1.0,1.0,False,parsnips.context1.,True,1.0,0.4624876287843419,3.0,0.762889438295296,0.000849576138293345,0.35
385,0.5,lf,10,context1,152.501,test,False,2,occlude,8,free_recall,14,occlude.context1.,0.04904149971484725,0.3324170962354777,0.5340663230116178,1.0,1.0,False,occlude.context1.,True,1.0,0.46646667660150154,2.599407436704704,0.751460724450109,0.004703350456997171,0.35
386,0.5,lf,10,context1,153.001,test,False,3,falter,8,free_recall,15,falter.context1.,0.06790042764659085,0.3379382592872546,0.5296493925701963,1.0,1.0,False,falter.context1.,True,1.0,0.4743924184745127,2.2102435872545954,0.7328153342020423,0.01712976069774571,0.35
387,0.5,lf,10,context1,153.501,test,False,4,competitiveness,8,free_recall,16,competitiveness.context1.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,competitiveness.context1.,True,1.0,0.4771213866645985,1.839725128052553,0.7226805471441,0.04597518423640035,0.35
388,0.5,lf,10,context1,154.001,test,False,5,advocates,8,free_recall,17,advocates.context1.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,advocates.context1.,True,1.0,0.4851186643903929,1.479341455908453,0.7029650762422333,0.09868529484989924,0.35
389,0.5,lf,10,context1,154.501,test,False,6,inspections,8,free_recall,18,inspections.context1.,0.11508792065421568,0.35919980013046937,0.5126401598956245,1.0,1.0,False,inspections.context1.,True,1.0,0.49421830568185465,1.13867325466622,0.6807688638471537,0.17977570610169208,0.35
390,0.5,lf,10,context1,155.001,test,False,7,preparatory,8,free_recall,19,preparatory.context1.,0.12936716637340143,0.36866191734044806,0.5050704661276416,1.0,1.0,False,preparatory.context1.,True,1.0,0.4985387087762155,0.8202012658190663,0.6654895103525865,0.2901812924928342,0.35
391,0.5,lf,10,context1,155.501,test,False,8,lances,8,free_recall,20,lances.context1.,0.14395385739282077,0.38004199031868313,0.35670975459571413,1.0,1.0,False,lances.context1.,True,1.0,0.5109034623509607,0.5170086304664798,0.5170086304664798,0.4279222046449436,0.35
392,0.5,lf,10,context1,156.001,test,False,9,scorch,8,free_recall,21,scorch.context1.,0.15984479602091958,0.3942097443734651,0.0,1.0,1.0,False,scorch.context1.,True,1.0,0.5209304769288139,0.3622968750000001,0.3622968750000001,0.5881199109053058,0.35
393,0.5,lf,10,context1,156.501,test,False,10,venoms,8,free_recall,22,venoms.context1.,0.17878131077768847,0.4127646627602407,0.08414800735160437,1.0,1.0,False,venoms.context1.,True,1.0,0.5313803480549724,0.3622968750000001,0.3622968750000001,0.7594673615851413,0.35
394,0.5,lf,10,context1,157.001,test,False,11,entreated,8,free_recall,23,entreated.context1.,0.20449002103566605,0.4391385275639406,0.20199781255654808,1.0,1.0,False,entreated.context1.,True,1.0,0.5515349424450262,0.3622968750000001,0.3622968750000001,0.9128952824306714,0.35
395,0.5,lf,10,context1,157.501,test,False,12,knockabout,8,free_recall,24,knockabout.context1.,0.24730735338800547,0.48299526925657,0.3222254917859888,1.0,1.0,False,knockabout.context1.,True,1.0,0.5866028106334601,0.3622968750000001,0.3622968750000001,0.9928249399015037,0.35
396,10.0,hf,0,context2,199.501,test,False,1,offer,8,free_recall,13,offer.context2.,0.04953454983897562,0.4263413713669859,0.4589269029064113,1.0,1.0,False,offer.context2.,True,1.0,0.655739499319324,3.0,0.40281421504493103,0.004877971049625009,0.56
397,0.5,hf,0,context2,200.001,test,False,2,shirt,8,free_recall,14,shirt.context2.,0.07715778456686304,0.42992637341823337,0.45605890126541326,1.0,1.0,False,shirt.context2.,True,1.0,0.6568513959895237,2.959482659955069,0.39844977967665574,0.029956643304901574,0.56
398,0.5,hf,0,context2,200.501,test,False,3,seconds,8,free_recall,15,seconds.context2.,0.10162655434181989,0.4337187137465902,0.45302502900272784,1.0,1.0,False,seconds.context2.,True,1.0,0.6601344513514342,2.923329755278414,0.3915221772940274,0.10405624153895937,0.56
399,0.5,hf,0,context2,201.001,test,False,4,calls,8,free_recall,16,calls.context2.,0.12326595817061203,0.4377416919307737,0.44980664645538104,1.0,1.0,False,calls.context2.,True,1.0,0.6626085163821734,2.8941044529843865,0.3853134942642429,0.23943752125888879,0.56
400,0.5,hf,0,context2,201.501,test,False,5,magic,8,free_recall,17,magic.context2.,0.14246695607870355,0.4420226352711448,0.4463818917830842,1.0,1.0,False,magic.context2.,True,1.0,0.6646390032173887,2.8710878337201438,0.3793705552696962,0.41312879061148694,0.56
401,0.5,hf,0,context2,202.001,test,False,6,ln,8,free_recall,18,ln.context2.,0.15959082603142027,0.4465938668272748,0.44272490653818014,1.0,1.0,False,ln.context2.,True,1.0,0.6678858344200349,2.8540141534504477,0.37187706786781727,0.5856029914909546,0.56
402,0.5,hf,0,context2,202.501,test,False,7,honor,8,free_recall,19,honor.context2.,0.1749616304860941,0.4514939794448791,0.43880481644409675,1.0,1.0,False,honor.context2.,True,1.0,0.6708891845371521,2.8444339605826308,0.3643631537169463,0.7282041198331677,0.56
403,0.5,hf,0,context2,203.001,test,False,8,held,8,free_recall,20,held.context2.,0.18886899438204985,0.45676953869934844,0.4345843690405213,1.0,1.0,False,held.context2.,True,1.0,0.6725042017757026,2.8423676818656847,0.3579419794148353,0.8317973834128052,0.56
404,0.5,hf,0,context2,203.501,test,False,9,says,8,free_recall,21,says.context2.,0.20157172391162767,0.462477399067656,0.43001808074587516,1.0,1.0,False,says.context2.,True,1.0,0.6774864394405923,2.8467225774508496,0.34765848547729555,0.9005233869739797,0.56
405,0.5,hf,0,context2,204.001,test,False,10,cut,8,free_recall,22,cut.context2.,0.21329909492732102,0.4686879165714035,0.42504966674287725,1.0,1.0,False,cut.context2.,True,1.0,0.6812127499316727,2.861360966973554,0.3382144166989519,0.9432854905899652,0.56
406,0.5,hf,0,context2,204.501,test,False,11,attorney,8,free_recall,23,attorney.context2.,0.22424380605328842,0.475489505479499,0.41960839561640084,1.0,1.0,False,attorney.context2.,True,1.0,0.683445844560788,2.885443425274602,0.3296806861046978,0.9686616289907356,0.56
407,0.5,hf,0,context2,205.001,test,False,12,men,8,free_recall,24,men.context2.,0.234517504166614,0.48299526925657,0.413603784594744,1.0,1.0,False,men.context2.,True,1.0,0.689797161553942,2.9180596141699047,0.3166014714516894,0.9831194409166959,0.56
408,10.0,lf,0,context3,247.001,test,False,1,gunsmithery,8,free_recall,13,gunsmithery.context3.,0.04953454983897562,0.4263413713669859,0.4589269029064113,1.0,1.0,False,gunsmithery.context3.,True,1.0,0.5413023312344897,3.0,0.5518325550319093,0.004877971049625009,0.45
409,0.5,lf,0,context3,247.501,test,False,2,motioning,8,free_recall,14,motioning.context3.,0.07715778456686304,0.42992637341823337,0.45605890126541326,1.0,1.0,False,motioning.context3.,True,1.0,0.5443962467329915,2.8104643199680908,0.5437381790170024,0.029956643304901574,0.45
410,0.5,lf,0,context3,248.001,test,False,3,samurais,8,free_recall,15,samurais.context3.,0.10162655434181989,0.4337187137465902,0.45302502900272784,1.0,1.0,False,samurais.context3.,True,1.0,0.5476524739992625,2.6290230159510886,0.5352369361247085,0.10405624153895937,0.45
411,0.5,lf,0,context3,248.501,test,False,4,choiring,8,free_recall,16,choiring.context3.,0.12326595817061202,0.4377416919307737,0.44980664645538104,1.0,1.0,False,choiring.context3.,True,1.0,0.5508660434265877,2.45608295482638,0.5265946326175879,0.23943752125888867,0.45
412,0.5,lf,0,context3,249.001,test,False,5,staphylococci,8,free_recall,17,staphylococci.context3.,0.14246695607870355,0.4420226352711448,0.4463818917830842,1.0,1.0,False,staphylococci.context3.,True,1.0,0.5540635985340776,2.2917851972087924,0.5177261447910513,0.41312879061148694,0.45
413,0.5,lf,0,context3,249.501,test,False,6,zagged,8,free_recall,18,zagged.context3.,0.15959082603142027,0.4465938668272748,0.44272490653818014,1.0,1.0,False,zagged.context3.,True,1.0,0.5577169340979651,2.1363559274177413,0.5079099907651501,0.5856029914909546,0.45
414,0.5,lf,0,context3,250.001,test,False,7,dirts,8,free_recall,19,dirts.context3.,0.15825675806725592,0.40838653180881196,0.47329077455295043,1.0,1.0,False,dirts.context3.,True,1.0,0.5616331119316915,1.9907428116525914,0.5288276444267827,0.5723265138539063,0.45
415,0.5,lf,0,context3,250.501,test,False,8,viewport,8,free_recall,20,viewport.context3.,0.14943266862202897,0.3613948988102616,0.5108840809517908,1.0,1.0,False,viewport.context3.,True,1.0,0.5656327059966035,1.8242120422258088,0.5584367509925026,0.4831509596372814,0.45
416,0.5,lf,0,context3,251.001,test,False,9,ladybird,8,free_recall,21,ladybird.context3.,0.16071925120466812,0.36874726194147756,0.5050021904468179,1.0,1.0,False,ladybird.context3.,True,1.0,0.5714764960875595,1.6280721662333062,0.5423403472821973,0.5967577161048154,0.45
417,0.5,lf,0,context3,251.501,test,False,10,yaya,8,free_recall,22,yaya.context3.,0.17049934819079626,0.3746428661947922,0.5002857070441662,1.0,1.0,False,yaya.context3.,True,1.0,0.5768459450699082,1.448028693951109,0.5278770621194313,0.6892898858154409,0.45
418,0.5,lf,0,context3,252.001,test,False,11,exploits,8,free_recall,23,exploits.context3.,0.18722659954185933,0.39699773561465285,0.48240181150827777,1.0,1.0,False,exploits.context3.,True,1.0,0.5898031309324209,1.2824485068316775,0.4906443624186465,0.8210824575707079,0.45
419,0.5,lf,0,context3,252.501,test,False,12,twentyfold,8,free_recall,24,twentyfold.context3.,0.1857916411615042,0.38264301024057923,0.49388559180753666,1.0,1.0,False,twentyfold.context3.,True,1.0,0.5868089930841229,1.154101019413031,0.5021328273411728,0.811377172899014,0.45
420,10.0,hf,10,context4,404.501,test,False,1,suit,8,free_recall,13,suit.context4.,0.02776523973367997,0.32743831762971615,0.5380493458962271,1.0,1.0,False,suit.context4.,True,1.0,0.5963220397353332,3.0,0.5564990128015757,0.000849576138293345,0.37
421,0.5,hf,10,context4,405.001,test,False,2,night,8,free_recall,14,night.context4.,0.04904149971484724,0.3324170962354777,0.5340663230116178,1.0,1.0,False,night.context4.,True,1.0,0.5994502577412866,2.8057978621984248,0.5480076490228236,0.004703350456997168,0.37
422,0.5,hf,10,context4,405.501,test,False,3,restaurant,8,free_recall,15,restaurant.context4.,0.06790042764659085,0.3379382592872546,0.5296493925701963,1.0,1.0,False,restaurant.context4.,True,1.0,0.6015006739395754,2.6200870881756013,0.5405120511374057,0.01712976069774571,0.37
423,0.5,hf,10,context4,406.001,test,False,4,roll,8,free_recall,16,roll.context4.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,roll.context4.,True,1.0,0.6062388314679732,2.441871912038196,0.5290174603711371,0.04597518423640035,0.37
424,0.5,hf,10,context4,406.501,test,False,5,credit,8,free_recall,17,credit.context4.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,credit.context4.,True,1.0,0.6093513676815618,2.275151326667059,0.5190064721969325,0.09868529484989924,0.37
425,0.5,hf,10,context4,407.001,test,False,6,same,8,free_recall,18,same.context4.,0.11508792065421568,0.35919980013046937,0.5126401598956245,1.0,1.0,False,same.context4.,True,1.0,0.6155198800782816,2.1184417294701263,0.5043268649402036,0.17977570610169208,0.37
426,0.5,hf,10,context4,407.501,test,False,7,burn,8,free_recall,19,burn.context4.,0.12936716637340143,0.36866191734044806,0.5050704661276416,1.0,1.0,False,burn.context4.,True,1.0,0.6206923521392318,1.9764117395299228,0.4899018934031584,0.2901812924928342,0.37
427,0.5,hf,10,context4,408.001,test,False,8,tape,8,free_recall,20,tape.context4.,0.14395385739282077,0.38004199031868313,0.4959664077450535,1.0,1.0,False,tape.context4.,True,1.0,0.6278982218704449,1.8488067211267647,0.47158269910812756,0.4279222046449436,0.37
428,0.5,hf,10,context4,408.501,test,False,9,longer,8,free_recall,21,longer.context4.,0.15984479602091958,0.3942097443734651,0.4846322045012279,1.0,1.0,False,longer.context4.,True,1.0,0.6365197309733428,1.7395208970186373,0.4495817375812521,0.5881199109053058,0.37
429,0.5,hf,10,context4,409.001,test,False,10,red,8,free_recall,22,red.context4.,0.17878131077768844,0.4127646627602407,0.46978826979180743,1.0,1.0,False,red.context4.,True,1.0,0.6476587540369061,1.6522360344373852,0.4215078491865377,0.759467361585141,0.37
430,0.5,hf,10,context4,409.501,test,False,11,darling,8,free_recall,23,darling.context4.,0.20449002103566608,0.4391385275639406,0.44868917794884755,1.0,1.0,False,darling.context4.,True,1.0,0.6634828544854122,1.5930250602508478,0.38234329458880223,0.9128952824306715,0.37
431,0.5,hf,10,context4,410.001,test,False,12,peace,8,free_recall,24,peace.context4.,0.24730735338800547,0.48299526925657,0.413603784594744,1.0,1.0,False,peace.context4.,True,1.0,0.6896991221585793,1.5729786406620456,0.3166934774399567,0.9928249399015037,0.37
432,10.0,hf,0,context1,42.001,test,False,1,bitch,9,free_recall,13,bitch.context1.,0.04953454983897562,0.4263413713669859,0.4589269029064113,1.0,1.0,False,bitch.context1.,True,1.0,0.6558048174647823,3.0,0.4027412878459893,0.004877971049625009,0.56
433,0.5,hf,0,context1,42.501,test,False,2,tight,9,free_recall,14,tight.context1.,0.07715778456686304,0.42992637341823337,0.45605890126541326,1.0,1.0,False,tight.context1.,True,1.0,0.6572551219116294,2.9595555871540107,0.3980018779352592,0.029956643304901574,0.56
434,0.5,hf,0,context1,43.001,test,False,3,things,9,free_recall,15,things.context1.,0.1016265543418199,0.4337187137465902,0.45302502900272784,1.0,1.0,False,things.context1.,True,1.0,0.6602312282479541,2.9238505842187514,0.3914160997600049,0.10405624153895943,0.56
435,0.5,hf,0,context1,43.501,test,False,4,name,9,free_recall,16,name.context1.,0.12326595817061206,0.4377416919307737,0.44980664645538104,1.0,1.0,False,name.context1.,True,1.0,0.6626450151584642,2.8947313594587465,0.3852739054898616,0.239437521258889,0.56
436,0.5,hf,0,context1,44.001,test,False,5,cards,9,free_recall,17,cards.context1.,0.14246695607870355,0.4420226352711448,0.4463818917830842,1.0,1.0,False,cards.context1.,True,1.0,0.6642970136179747,2.871754328968885,0.3797380902016602,0.41312879061148694,0.56
437,0.5,hf,0,context1,44.501,test,False,6,went,9,free_recall,18,went.context1.,0.1595908260314203,0.4465938668272748,0.44272490653818014,1.0,1.0,False,went.context1.,True,1.0,0.6679563200963649,2.8543131137672253,0.37180242412599473,0.585602991490955,0.56
438,0.5,hf,0,context1,45.001,test,False,7,sweetie,9,free_recall,19,sweetie.context1.,0.1749616304860941,0.4514939794448791,0.43880481644409675,1.0,1.0,False,sweetie.context1.,True,1.0,0.6703781076742653,2.844807564641231,0.3648971870806834,0.7282041198331677,0.56
439,0.5,hf,0,context1,45.501,test,False,8,shouldn,9,free_recall,20,shouldn.context1.,0.18886899438204988,0.45676953869934844,0.4345843690405213,1.0,1.0,False,shouldn.context1.,True,1.0,0.6740617090002223,2.8422072525605477,0.356337594623398,0.8317973834128054,0.56
440,0.5,hf,0,context1,46.001,test,False,9,safe,9,free_recall,21,safe.context1.,0.20157172391162767,0.462477399067656,0.43001808074587516,1.0,1.0,False,safe.context1.,True,1.0,0.677486374527883,2.84816653293715,0.34765855098825216,0.9005233869739797,0.56
441,0.5,hf,0,context1,46.501,test,False,10,since,9,free_recall,22,since.context1.,0.21329909492732102,0.4686879165714035,0.42504966674287725,1.0,1.0,False,since.context1.,True,1.0,0.6812127499428399,2.862804856948898,0.3382144166879141,0.9432854905899652,0.56
442,0.5,hf,0,context1,47.001,test,False,11,murder,9,free_recall,23,murder.context1.,0.22424380605328842,0.475489505479499,0.41960839561640084,1.0,1.0,False,murder.context1.,True,1.0,0.6852922831088659,2.886887315260984,0.32789392537075934,0.9686616289907356,0.56
443,0.5,hf,0,context1,47.501,test,False,12,point,9,free_recall,24,point.context1.,0.234517504166614,0.48299526925657,0.413603784594744,1.0,1.0,False,point.context1.,True,1.0,0.6897971615484193,2.9212902648902253,0.31660147145687134,0.9831194409166959,0.56
444,10.0,hf,10,context2,199.501,test,False,1,advice,9,free_recall,13,advice.context2.,0.02776523973367997,0.32743831762971615,0.5380493458962271,1.0,1.0,False,advice.context2.,True,1.0,0.5953537718531855,3.0,0.557781418380447,0.000849576138293345,0.37
445,0.5,hf,10,context2,200.001,test,False,2,dick,9,free_recall,14,dick.context2.,0.04904149971484724,0.3324170962354777,0.5340663230116178,1.0,1.0,False,dick.context2.,True,1.0,0.5987837971903289,2.804515456619553,0.5488828399160348,0.004703350456997168,0.37
446,0.5,hf,10,context2,200.501,test,False,3,boss,9,free_recall,15,boss.context2.,0.06790042764659084,0.3379382592872546,0.5296493925701963,1.0,1.0,False,boss.context2.,True,1.0,0.6027624258084393,2.6179294917035185,0.5388683071452809,0.01712976069774569,0.37
447,0.5,hf,10,context2,201.001,test,False,4,leg,9,free_recall,16,leg.context2.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,leg.context2.,True,1.0,0.606012342009735,2.4413580595582376,0.5293094039873075,0.04597518423640035,0.37
448,0.5,hf,10,context2,201.501,test,False,5,tree,9,free_recall,17,tree.context2.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,tree.context2.,True,1.0,0.6104844158670035,2.27434553057093,0.5175609800100186,0.09868529484989924,0.37
449,0.5,hf,10,context2,202.001,test,False,6,information,9,free_recall,18,information.context2.,0.11508792065421568,0.35919980013046937,0.5126401598956245,1.0,1.0,False,information.context2.,True,1.0,0.615503001671931,2.119081425560912,0.5043480711298677,0.17977570610169208,0.37
450,0.5,hf,10,context2,202.501,test,False,7,help,9,free_recall,19,help.context2.,0.12936716637340143,0.36866191734044806,0.5050704661276416,1.0,1.0,False,help.context2.,True,1.0,0.6211971504042688,1.9770302294310445,0.48927733100600546,0.2901812924928342,0.37
451,0.5,hf,10,context2,203.001,test,False,8,become,9,free_recall,20,become.context2.,0.1439538573928208,0.38004199031868313,0.4959664077450535,1.0,1.0,False,become.context2.,True,1.0,0.6280240077371039,1.850049773425039,0.47143020052017437,0.4279222046449439,0.37
452,0.5,hf,10,context2,203.501,test,False,9,support,9,free_recall,21,support.context2.,0.15984479602091958,0.3942097443734651,0.4846322045012279,1.0,1.0,False,support.context2.,True,1.0,0.6357669609189878,1.7409164479048647,0.4504720041107886,0.5881199109053058,0.37
453,0.5,hf,10,context2,204.001,test,False,10,children,9,free_recall,22,children.context2.,0.17878131077768844,0.4127646627602407,0.46978826979180743,1.0,1.0,False,children.context2.,True,1.0,0.6476587947363935,1.6527413187940763,0.4215078027955193,0.759467361585141,0.37
454,0.5,hf,10,context2,204.501,test,False,11,return,9,free_recall,23,return.context2.,0.20449002103566608,0.4391385275639406,0.44868917794884755,1.0,1.0,False,return.context2.,True,1.0,0.6634714258657446,1.593530390998557,0.3823555903005192,0.9128952824306715,0.37
455,0.5,hf,10,context2,205.001,test,False,12,due,9,free_recall,24,due.context2.,0.24730735338800547,0.48299526925657,0.413603784594744,1.0,1.0,False,due.context2.,True,1.0,0.6886027972120261,1.573471675698038,0.31772431422207376,0.9928249399015037,0.37
456,10.0,lf,10,context3,357.001,test,False,1,sorbitol,9,free_recall,13,sorbitol.context3.,0.02776523973367997,0.32743831762971615,0.5380493458962271,1.0,1.0,False,sorbitol.context3.,True,1.0,0.4624876287843419,3.0,0.762889438295296,0.000849576138293345,0.35
457,0.5,lf,10,context3,357.501,test,False,2,garnishment,9,free_recall,14,garnishment.context3.,0.04904149971484725,0.33241709623547777,0.5340663230116178,1.0,1.0,False,garnishment.context3.,True,1.0,0.46673237797384176,2.599407436704704,0.750996468021794,0.004703350456997171,0.35
458,0.5,lf,10,context3,358.001,test,False,3,bottlenose,9,free_recall,15,bottlenose.context3.,0.06790042764659085,0.3379382592872546,0.5296493925701963,1.0,1.0,False,bottlenose.context3.,True,1.0,0.47087919893457586,2.2107078436829104,0.7388818124753083,0.01712976069774571,0.35
459,0.5,lf,10,context3,358.501,test,False,4,bowlers,9,free_recall,16,bowlers.context3.,0.08486920747578836,0.3441221551540129,0.5247022758767897,1.0,1.0,False,bowlers.context3.,True,1.0,0.47763776085343335,1.834122906207602,0.7217973775137454,0.04597518423640035,0.35
460,0.5,lf,10,context3,359.001,test,False,5,duodenal,9,free_recall,17,duodenal.context3.,0.1004355920495534,0.3511325373697945,0.5190939701041645,1.0,1.0,False,duodenal.context3.,True,1.0,0.481424087060867,1.4746224036938567,0.7092087272350092,0.09868529484989924,0.35
461,0.5,lf,10,context3,359.501,test,False,6,cooing,9,free_recall,18,cooing.context3.,0.11508792065421568,0.35919980013046937,0.5126401598956245,1.0,1.0,False,cooing.context3.,True,1.0,0.4932440010644996,1.1277105514588475,0.6823807105902797,0.17977570610169208,0.35
462,0.5,lf,10,context3,360.001,test,False,7,fave,9,free_recall,19,fave.context3.,0.12936716637340143,0.36866191734044806,0.5050704661276416,1.0,1.0,False,fave.context3.,True,1.0,0.4964356902585907,0.8076267158685678,0.6689389272841637,0.2901812924928342,0.35
463,0.5,lf,10,context3,360.501,test,False,8,dracaena,9,free_recall,20,dracaena.context3.,0.14395385739282077,0.38004199031868313,0.31716228743011604,1.0,1.0,False,dracaena.context3.,True,1.0,0.5042813276408546,0.5009846635844042,0.5009846635844042,0.4279222046449436,0.35
